Время[с],Напряжение[В]
6.3761,1.5883
6.3771,1.5771
6.3782,1.5846
6.3792,1.5846
6.3802,1.5846
6.3812,1.5883
6.3823,1.5883
6.3833,1.5883
6.3843,1.5883
6.3853,1.5883
6.3863,1.5809
6.3873,1.5883
6.3884,1.5809
6.3894,1.5883
6.3904,1.5883
6.3915,1.5846
6.3926,1.5846
6.3936,1.5809
6.3946,1.5846
6.3957,1.5771
6.3967,1.5809
6.3978,1.5883
6.3988,1.5846
6.3998,1.5846
6.4009,1.5846
6.4019,1.5809
6.4029,1.5883
6.4040,1.5809
6.4050,1.5809
6.4060,1.5883
6.4070,1.5809
6.4081,1.5846
6.4091,1.5809
6.4101,1.5883
6.4111,1.5883
6.4122,1.5883
6.4132,1.5809
6.4143,1.5846
6.4153,1.5883
6.4164,1.5883
6.4174,1.5883
6.4184,1.5846
6.4195,1.5809
6.4205,1.5883
6.4216,1.5846
6.4226,1.5809
6.4237,1.5846
6.4248,1.5846
6.4259,1.5809
6.4270,1.5883
6.4280,1.5846
6.4291,1.5771
6.4301,1.5846
6.4312,1.5809
6.4322,1.5809
6.4332,1.5809
6.4343,1.5883
6.4353,1.5846
6.4363,1.5846
6.4373,1.5846
6.4383,1.5846
6.4393,1.5846
6.4404,1.5846
6.4414,1.5883
6.4424,1.5846
6.4435,1.5771
6.4445,1.5771
6.4455,1.5883
6.4465,1.5883
6.4475,1.5846
6.4485,1.5846
6.4495,1.5846
6.4504,1.5883
6.4515,1.5846
6.4524,1.5809
6.4533,1.5883
6.4541,1.5809
6.4550,1.5809
6.4559,1.5846
6.4568,1.5883
6.4579,1.5883
6.4588,1.5883
6.4598,1.5846
6.4609,1.5883
6.4619,1.5883
6.4629,1.5846
6.4639,1.5809
6.4650,1.5846
6.4660,1.5883
6.4670,1.5809
6.4681,1.5809
6.4691,1.5846
6.4701,1.5883
6.4711,1.5846
6.4721,1.5809
6.4732,1.5883
6.4742,1.5883
6.4753,1.5846
6.4763,1.5883
6.4773,1.5846
6.4783,1.5809
6.4794,1.5883
6.4804,1.5809
6.4814,1.5846
6.4824,1.5883
6.4833,1.5920
6.4842,1.5846
6.4851,1.5883
6.4860,1.5846
6.4868,1.5883
6.4877,1.5883
6.4886,1.5846
6.4894,1.5846
6.4903,1.5883
6.4912,1.5846
6.4921,1.5883
6.4931,1.5846
6.4940,1.5846
6.4950,1.5883
6.4959,1.5846
6.4970,1.5846
6.4980,1.5846
6.4990,1.5883
6.5001,1.5809
6.5012,1.5809
6.5023,1.5846
6.5034,1.5883
6.5045,1.5846
6.5056,1.5883
6.5067,1.5846
6.5078,1.5846
6.5088,1.5846
6.5101,1.5846
6.5114,1.5846
6.5126,1.5846
6.5137,1.5846
6.5148,1.5883
6.5158,1.5883
6.5168,1.5846
6.5181,1.5809
6.5253,1.5846
6.5263,1.5883
6.5275,1.5883
6.5287,1.5846
6.5298,1.5846
6.5308,1.5771
6.5317,1.5846
6.5327,1.5846
6.5336,1.5883
6.5346,1.5846
6.5355,1.5846
6.5365,1.5846
6.5375,1.5883
6.5385,1.5846
6.5396,1.5809
6.5407,1.5809
6.5418,1.5883
6.5428,1.5809
6.5438,1.5846
6.5448,1.5846
6.5459,1.5771
6.5469,1.5883
6.5480,1.5809
6.5490,1.5883
6.5500,1.5883
6.5510,1.5809
6.5521,1.5883
6.5531,1.5771
6.5542,1.5883
6.5552,1.5883
6.5562,1.5846
6.5572,1.5771
6.5583,1.5809
6.5593,1.5883
6.5604,1.5883
6.5614,1.5883
6.5624,1.5883
6.5634,1.5846
6.5643,1.5846
6.5653,1.5883
6.5662,1.5883
6.5672,1.5809
6.5682,1.5846
6.5695,1.5846
6.5705,1.5883
6.5716,1.5846
6.5725,1.5846
6.5736,1.5883
6.5746,1.5809
6.5798,1.5883
6.5808,1.5846
6.5818,1.5883
6.5828,1.5771
6.5839,1.5846
6.5850,1.5846
6.5860,1.5846
6.5870,1.5771
6.5880,1.5771
6.5890,1.5771
6.5900,1.5771
6.5910,1.5846
6.5921,1.5883
6.5931,1.5883
6.5941,1.5883
6.5951,1.5846
6.5962,1.5883
6.5972,1.5846
6.5983,1.5771
6.5993,1.5846
6.6003,1.5846
6.6014,1.5883
6.6023,1.5883
6.6033,1.5809
6.6042,1.5883
6.6052,1.5846
6.6061,1.5883
6.6070,1.5846
6.6079,1.5883
6.6089,1.5809
6.6098,1.5809
6.6108,1.5883
6.6118,1.5846
6.6131,1.5846
6.6141,1.5846
6.6151,1.5883
6.6161,1.5883
6.6171,1.5846
6.6182,1.5883
6.6192,1.5846
6.6203,1.5846
6.6218,1.5846
6.6230,1.5883
6.6240,1.5771
6.6250,1.5846
6.6261,1.5846
6.6306,1.5809
6.6320,1.5846
6.6330,1.5846
6.6340,1.5883
6.6351,1.5846
6.6361,1.5846
6.6372,1.5771
6.6383,1.5846
6.6393,1.5883
6.6403,1.5846
6.6414,1.5846
6.6424,1.5883
6.6433,1.5846
6.6443,1.5809
6.6452,1.5846
6.6462,1.5883
6.6472,1.5809
6.6481,1.5846
6.6491,1.5809
6.6501,1.5809
6.6516,1.5883
6.6528,1.5846
6.6538,1.5883
6.6549,1.5883
6.6559,1.5809
6.6570,1.5883
6.6582,1.5846
6.6592,1.5883
6.6603,1.5846
6.6614,1.5771
6.6625,1.5883
6.6635,1.5846
6.6645,1.5883
6.6656,1.5809
6.6666,1.5883
6.6677,1.5846
6.6687,1.5846
6.6698,1.5846
6.6709,1.5846
6.6719,1.5920
6.6730,1.5734
6.6740,1.5809
6.6750,1.5809
6.6761,1.5809
6.6771,1.5809
6.6781,1.5846
6.6791,1.5809
6.6802,1.5809
6.6813,1.5846
6.6823,1.5846
6.6833,1.5771
6.6843,1.5883
6.6856,1.5809
6.6868,1.5809
6.6878,1.5809
6.6888,1.5809
6.6898,1.5846
6.6968,1.5809
6.6978,1.5809
6.6987,1.5883
6.6996,1.5809
6.7006,1.5846
6.7016,1.5771
6.7025,1.5771
6.7036,1.5809
6.7046,1.5846
6.7056,1.5846
6.7066,1.5771
6.7076,1.5846
6.7087,1.5920
6.7097,1.5883
6.7108,1.5846
6.7119,1.5846
6.7129,1.5846
6.7139,1.5846
6.7150,1.5846
6.7160,1.5846
6.7170,1.5771
6.7180,1.5809
6.7191,1.5883
6.7201,1.5846
6.7211,1.5883
6.7221,1.5846
6.7231,1.5846
6.7240,1.5846
6.7250,1.5883
6.7260,1.5846
6.7269,1.5883
6.7279,1.5771
6.7289,1.5846
6.7300,1.5846
6.7310,1.5846
6.7321,1.5846
6.7331,1.5809
6.7344,1.5883
6.7355,1.5771
6.7366,1.5883
6.7376,1.5846
6.7386,1.5809
6.7398,1.5846
6.7440,1.5771
6.7453,1.5846
6.7464,1.5883
6.7474,1.5846
6.7485,1.5883
6.7495,1.5771
6.7505,1.5809
6.7516,1.5846
6.7526,1.5846
6.7537,1.5883
6.7548,1.5883
6.7558,1.5846
6.7568,1.5883
6.7578,1.5883
6.7589,1.5809
6.7599,1.5809
6.7610,1.5883
6.7620,1.5771
6.7629,1.5809
6.7639,1.5771
6.7648,1.5846
6.7658,1.5883
6.7667,1.5846
6.7677,1.5809
6.7688,1.5809
6.7698,1.5846
6.7708,1.5846
6.7718,1.5846
6.7727,1.5883
6.7739,1.5771
6.7751,1.5809
6.7762,1.5846
6.7773,1.5883
6.7785,1.5846
6.7796,1.5883
6.7807,1.5883
6.7818,1.5846
6.7828,1.5809
6.7839,1.5809
6.7885,1.5846
6.7895,1.5846
6.7904,1.5846
6.7915,1.5846
6.7926,1.5846
6.7936,1.5846
6.7947,1.5846
6.7957,1.5846
6.7967,1.5846
6.7977,1.5846
6.7988,1.5883
6.7998,1.5846
6.8008,1.5846
6.8018,1.5846
6.8029,1.5846
6.8039,1.5771
6.8048,1.5846
6.8058,1.5846
6.8068,1.5846
6.8078,1.5846
6.8088,1.5846
6.8097,1.5846
6.8107,1.5771
6.8117,1.5771
6.8128,1.5771
6.8137,1.5846
6.8147,1.5809
6.8157,1.5771
6.8167,1.5846
6.8177,1.5920
6.8187,1.5846
6.8197,1.5883
6.8208,1.5883
6.8218,1.5771
6.8228,1.5809
6.8239,1.5846
6.8249,1.5771
6.8262,1.5883
6.8274,1.5846
6.8286,1.5846
6.8297,1.5846
6.8308,1.5883
6.8318,1.5846
6.8330,1.5846
6.8342,1.5883
6.8354,1.5846
6.8364,1.5846
6.8374,1.5846
6.8385,1.5809
6.8397,1.5846
6.8442,1.5809
6.8452,1.5846
6.8463,1.5883
6.8473,1.5771
6.8483,1.5846
6.8493,1.5771
6.8503,1.5809
6.8513,1.5846
6.8523,1.5809
6.8533,1.5883
6.8544,1.5809
6.8554,1.5846
6.8564,1.5846
6.8575,1.5846
6.8586,1.5846
6.8596,1.5809
6.8608,1.5846
6.8621,1.5809
6.8632,1.5846
6.8644,1.5846
6.8655,1.5846
6.8666,1.5883
6.8676,1.5846
6.8686,1.5809
6.8697,1.5846
6.8707,1.5846
6.8717,1.5846
6.8727,1.5846
6.8738,1.5809
6.8748,1.5846
6.8796,1.5883
6.8805,1.5846
6.8816,1.5771
6.8825,1.5771
6.8834,1.5846
6.8844,1.5846
6.8853,1.5883
6.8862,1.5846
6.8871,1.5846
6.8881,1.5809
6.8890,1.5809
6.8899,1.5846
6.8909,1.5846
6.8919,1.5846
6.8929,1.5809
6.8939,1.5846
6.8948,1.5771
6.8959,1.5846
6.8970,1.5809
6.8980,1.5846
6.8990,1.5771
6.9000,1.5809
6.9010,1.5846
6.9021,1.5846
6.9031,1.5846
6.9041,1.5771
6.9052,1.5809
6.9062,1.5846
6.9072,1.5846
6.9082,1.5883
6.9092,1.5846
6.9102,1.5846
6.9113,1.5883
6.9123,1.5846
6.9133,1.5771
6.9143,1.5846
6.9152,1.5846
6.9163,1.5809
6.9173,1.5883
6.9184,1.5846
6.9195,1.5846
6.9208,1.5846
6.9218,1.5883
6.9228,1.5809
6.9238,1.5846
6.9249,1.5846
6.9261,1.5809
6.9273,1.5771
6.9284,1.5846
6.9295,1.5771
6.9306,1.5846
6.9317,1.5771
6.9327,1.5809
6.9336,1.5883
6.9346,1.5771
6.9356,1.5846
6.9366,1.5883
6.9377,1.5846
6.9387,1.5846
6.9398,1.5771
6.9410,1.5771
6.9499,1.5846
6.9512,1.5846
6.9524,1.5883
6.9535,1.5846
6.9546,1.5809
6.9557,1.5846
6.9567,1.5883
6.9578,1.5846
6.9589,1.5846
6.9600,1.5771
6.9610,1.5846
6.9620,1.5846
6.9630,1.5846
6.9640,1.5846
6.9649,1.5809
6.9658,1.5771
6.9668,1.5883
6.9678,1.5846
6.9688,1.5846
6.9698,1.5846
6.9708,1.5846
6.9718,1.5809
6.9728,1.5883
6.9738,1.5883
6.9747,1.5846
6.9757,1.5809
6.9809,1.5883
6.9821,1.5771
6.9832,1.5846
6.9842,1.5809
6.9853,1.5771
6.9864,1.5771
6.9874,1.5809
6.9885,1.5771
6.9896,1.5809
6.9907,1.5883
6.9918,1.5846
6.9929,1.5883
6.9940,1.5771
6.9952,1.5883
6.9962,1.5846
6.9974,1.5771
6.9985,1.5809
6.9996,1.5846
7.0008,1.5846
7.0018,1.5883
7.0028,1.5883
7.0038,1.5846
7.0048,1.5846
7.0058,1.5883
7.0068,1.5846
7.0078,1.5771
7.0088,1.5883
7.0099,1.5809
7.0109,1.5809
7.0119,1.5809
7.0129,1.5809
7.0139,1.5846
7.0150,1.5883
7.0160,1.5883
7.0172,1.5809
7.0183,1.5883
7.0194,1.5809
7.0206,1.5846
7.0217,1.5846
7.0227,1.5809
7.0237,1.5771
7.0247,1.5846
7.0257,1.5809
7.0268,1.5846
7.0278,1.5846
7.0288,1.5846
7.0299,1.5846
7.0310,1.5846
7.0320,1.5846
7.0331,1.5846
7.0341,1.5883
7.0351,1.5771
7.0361,1.5809
7.0372,1.5846
7.0382,1.5809
7.0392,1.5809
7.0402,1.5809
7.0412,1.5883
7.0422,1.5771
7.0433,1.5846
7.0443,1.5846
7.0453,1.5846
7.0463,1.5846
7.0473,1.5883
7.0483,1.5809
7.0493,1.5846
7.0503,1.5771
7.0513,1.5883
7.0523,1.5809
7.0533,1.5809
7.0543,1.5846
7.0553,1.5883
7.0564,1.5809
7.0575,1.5846
7.0585,1.5846
7.0596,1.5809
7.0606,1.5809
7.0617,1.5883
7.0628,1.5846
7.0638,1.5846
7.0647,1.5846
7.0657,1.5846
7.0668,1.5809
7.0678,1.5846
7.0688,1.5809
7.0698,1.5809
7.0709,1.5734
7.0719,1.5809
7.0730,1.5809
7.0741,1.5809
7.0751,1.5846
7.0762,1.5809
7.0772,1.5809
7.0782,1.5846
7.0792,1.5771
7.0803,1.5846
7.0814,1.5846
7.0824,1.5883
7.0834,1.5846
7.0844,1.5846
7.0854,1.5846
7.0865,1.5771
7.0875,1.5771
7.0885,1.5846
7.0895,1.5809
7.0905,1.5734
7.0919,1.5771
7.0931,1.5846
7.0941,1.5846
7.0952,1.5846
7.0963,1.5846
7.0974,1.5883
7.0985,1.5846
7.0996,1.5809
7.1007,1.5846
7.1020,1.5809
7.1031,1.5809
7.1042,1.5883
7.1053,1.5846
7.1063,1.5846
7.1074,1.5809
7.1085,1.5883
7.1095,1.5846
7.1108,1.5771
7.1119,1.5734
7.1130,1.5846
7.1140,1.5771
7.1150,1.5809
7.1161,1.5846
7.1171,1.5846
7.1181,1.5846
7.1192,1.5771
7.1202,1.5809
7.1230,1.5846
7.1241,1.5846
7.1264,1.5809
7.1277,1.5883
7.1288,1.5846
7.1299,1.5883
7.1309,1.5771
7.1320,1.5846
7.1331,1.5809
7.1342,1.5846
7.1352,1.5846
7.1363,1.5809
7.1373,1.5846
7.1384,1.5846
7.1394,1.5846
7.1405,1.5846
7.1417,1.5809
7.1428,1.5846
7.1439,1.5809
7.1450,1.5846
7.1461,1.5883
7.1472,1.5771
7.1483,1.5809
7.1494,1.5846
7.1505,1.5846
7.1516,1.5846
7.1526,1.5809
7.1537,1.5809
7.1548,1.5846
7.1559,1.5771
7.1570,1.5846
7.1580,1.5846
7.1590,1.5809
7.1602,1.5809
7.1612,1.5809
7.1623,1.5846
7.1634,1.5846
7.1644,1.5846
7.1655,1.5809
7.1665,1.5809
7.1675,1.5846
7.1685,1.5846
7.1695,1.5846
7.1706,1.5846
7.1717,1.5809
7.1728,1.5846
7.1738,1.5846
7.1749,1.5846
7.1760,1.5809
7.1771,1.5846
7.1782,1.5846
7.1793,1.5771
7.1803,1.5846
7.1815,1.5809
7.1826,1.5846
7.1836,1.5809
7.1848,1.5883
7.1858,1.5846
7.1868,1.5771
7.1879,1.5846
7.1889,1.5734
7.1900,1.5846
7.1911,1.5846
7.1922,1.5771
7.1933,1.5809
7.1945,1.5809
7.1956,1.5771
7.1967,1.5883
7.1979,1.5846
7.1990,1.5883
7.2001,1.5846
7.2012,1.5809
7.2022,1.5883
7.2033,1.5846
7.2043,1.5809
7.2054,1.5846
7.2064,1.5809
7.2075,1.5809
7.2085,1.5846
7.2095,1.5846
7.2105,1.5846
7.2115,1.5846
7.2126,1.5846
7.2137,1.5846
7.2149,1.5846
7.2160,1.5883
7.2171,1.5846
7.2182,1.5846
7.2193,1.5883
7.2204,1.5846
7.2216,1.5809
7.2227,1.5809
7.2239,1.5846
7.2250,1.5846
7.2261,1.5809
7.2272,1.5809
7.2283,1.5846
7.2294,1.5771
7.2305,1.5846
7.2317,1.5846
7.2327,1.5846
7.2338,1.5846
7.2349,1.5846
7.2359,1.5809
7.2370,1.5809
7.2381,1.5809
7.2391,1.5846
7.2401,1.5771
7.2412,1.5883
7.2422,1.5771
7.2433,1.5771
7.2444,1.5846
7.2454,1.5771
7.2465,1.5846
7.2474,1.5771
7.2484,1.5846
7.2494,1.5809
7.2504,1.5846
7.2514,1.5846
7.2525,1.5846
7.2535,1.5883
7.2546,1.5846
7.2557,1.5809
7.2568,1.5846
7.2579,1.5771
7.2590,1.5771
7.2601,1.5771
7.2612,1.5771
7.2623,1.5809
7.2634,1.5846
7.2644,1.5846
7.2655,1.5846
7.2666,1.5771
7.2677,1.5846
7.2688,1.5809
7.2699,1.5846
7.2709,1.5809
7.2719,1.5771
7.2730,1.5846
7.2740,1.5809
7.2750,1.5846
7.2760,1.5846
7.2771,1.5809
7.2782,1.5809
7.2792,1.5771
7.2803,1.5809
7.2814,1.5771
7.2825,1.5846
7.2835,1.5846
7.2846,1.5771
7.2857,1.5846
7.2867,1.5809
7.2878,1.5846
7.2888,1.5846
7.2899,1.5809
7.2909,1.5846
7.2920,1.5771
7.2931,1.5846
7.2941,1.5846
7.2952,1.5809
7.2962,1.5846
7.2973,1.5846
7.2984,1.5846
7.2995,1.5883
7.3005,1.5809
7.3016,1.5846
7.3027,1.5846
7.3037,1.5771
7.3048,1.5846
7.3059,1.5846
7.3070,1.5846
7.3080,1.5846
7.3091,1.5846
7.3102,1.5734
7.3113,1.5846
7.3125,1.5883
7.3135,1.5846
7.3145,1.5846
7.3154,1.5809
7.3164,1.5846
7.3175,1.5771
7.3184,1.5846
7.3195,1.5846
7.3205,1.5846
7.3217,1.5846
7.3227,1.5809
7.3238,1.5846
7.3248,1.5809
7.3259,1.5846
7.3269,1.5846
7.3280,1.5809
7.3290,1.5846
7.3301,1.5846
7.3311,1.5809
7.3322,1.5771
7.3332,1.5809
7.3342,1.5846
7.3352,1.5771
7.3362,1.5846
7.3372,1.5883
7.3382,1.5846
7.3392,1.5809
7.3402,1.5809
7.3413,1.5771
7.3424,1.5809
7.3434,1.5846
7.3445,1.5771
7.3455,1.5846
7.3465,1.5771
7.3476,1.5883
7.3486,1.5809
7.3496,1.5846
7.3506,1.5883
7.3518,1.5883
7.3528,1.5883
7.3539,1.5771
7.3549,1.5809
7.3560,1.5883
7.3570,1.5846
7.3579,1.5809
7.3589,1.5846
7.3599,1.5846
7.3609,1.5809
7.3620,1.5809
7.3629,1.5846
7.3640,1.5846
7.3650,1.5846
7.3659,1.5846
7.3669,1.5809
7.3679,1.5846
7.3688,1.5771
7.3698,1.5809
7.3708,1.5809
7.3719,1.5846
7.3729,1.5846
7.3739,1.5771
7.3750,1.5846
7.3760,1.5846
7.3771,1.5809
7.3781,1.5846
7.3791,1.5846
7.3802,1.5883
7.3812,1.5809
7.3823,1.5771
7.3833,1.5846
7.3843,1.5809
7.3854,1.5846
7.3864,1.5846
7.3875,1.5771
7.3887,1.5809
7.3898,1.5883
7.3909,1.5771
7.3920,1.5846
7.3930,1.5809
7.3941,1.5809
7.3951,1.5809
7.3962,1.5809
7.4009,1.5809
7.4020,1.5771
7.4032,1.5846
7.4044,1.5846
7.4055,1.5809
7.4066,1.5734
7.4077,1.5846
7.4088,1.5846
7.4099,1.5846
7.4110,1.5846
7.4139,1.5846
7.4150,1.5846
7.4173,1.5846
7.4185,1.5846
7.4196,1.5734
7.4207,1.5771
7.4218,1.5771
7.4229,1.5846
7.4239,1.5846
7.4251,1.5771
7.4262,1.5734
7.4273,1.5846
7.4284,1.5809
7.4295,1.5771
7.4306,1.5846
7.4317,1.5846
7.4328,1.5846
7.4338,1.5846
7.4349,1.5809
7.4360,1.5846
7.4370,1.5809
7.4383,1.5809
7.4394,1.5846
7.4404,1.5846
7.4415,1.5846
7.4426,1.5846
7.4436,1.5846
7.4447,1.5846
7.4457,1.5846
7.4467,1.5809
7.4478,1.5771
7.4491,1.5846
7.4502,1.5846
7.4513,1.5809
7.4524,1.5846
7.4536,1.5846
7.4547,1.5809
7.4559,1.5846
7.4570,1.5846
7.4581,1.5846
7.4592,1.5809
7.4602,1.5771
7.4613,1.5846
7.4624,1.5846
7.4636,1.5846
7.4647,1.5846
7.4659,1.5771
7.4670,1.5771
7.4681,1.5771
7.4692,1.5846
7.4703,1.5846
7.4715,1.5846
7.4726,1.5846
7.4737,1.5883
7.4748,1.5809
7.4759,1.5809
7.4770,1.5771
7.4781,1.5809
7.4792,1.5846
7.4803,1.5846
7.4815,1.5846
7.4825,1.5846
7.4836,1.5846
7.4847,1.5846
7.4857,1.5846
7.4868,1.5846
7.4882,1.5846
7.4894,1.5771
7.4906,1.5846
7.5010,1.5846
7.5021,1.5846
7.5031,1.5809
7.5042,1.5846
7.5052,1.5846
7.5063,1.5809
7.5073,1.5846
7.5083,1.5846
7.5093,1.5846
7.5102,1.5846
7.5113,1.5846
7.5123,1.5846
7.5134,1.5883
7.5144,1.5883
7.5155,1.5846
7.5165,1.5846
7.5176,1.5771
7.5186,1.5809
7.5197,1.5734
7.5207,1.5846
7.5218,1.5809
7.5228,1.5846
7.5239,1.5846
7.5249,1.5846
7.5259,1.5809
7.5269,1.5809
7.5280,1.5846
7.5290,1.5771
7.5300,1.5846
7.5310,1.5883
7.5321,1.5771
7.5332,1.5846
7.5342,1.5809
7.5352,1.5809
7.5362,1.5846
7.5373,1.5846
7.5383,1.5771
7.5394,1.5846
7.5404,1.5846
7.5415,1.5846
7.5427,1.5846
7.5438,1.5846
7.5448,1.5809
7.5459,1.5846
7.5469,1.5809
7.5480,1.5846
7.5490,1.5771
7.5501,1.5846
7.5512,1.5846
7.5523,1.5809
7.5534,1.5846
7.5545,1.5846
7.5555,1.5846
7.5568,1.5809
7.5580,1.5846
7.5596,1.5809
7.5608,1.5846
7.5619,1.5846
7.5630,1.5846
7.5641,1.5846
7.5652,1.5846
7.5663,1.5883
7.5674,1.5809
7.5686,1.5771
7.5697,1.5846
7.5709,1.5846
7.5720,1.5846
7.5731,1.5846
7.5742,1.5771
7.5753,1.5846
7.5765,1.5734
7.5778,1.5846
7.5793,1.5846
7.5805,1.5809
7.5818,1.5846
7.5830,1.5809
7.5865,1.5846
7.5876,1.5846
7.5902,1.5846
7.5913,1.5809
7.5924,1.5846
7.5935,1.5846
7.5946,1.5771
7.5958,1.5771
7.5969,1.5809
7.5980,1.5809
7.5990,1.5846
7.6001,1.5809
7.6013,1.5771
7.6024,1.5809
7.6035,1.5809
7.6045,1.5846
7.6056,1.5771
7.6067,1.5846
7.6078,1.5734
7.6090,1.5846
7.6101,1.5734
7.6112,1.5846
7.6122,1.5809
7.6133,1.5846
7.6144,1.5846
7.6155,1.5809
7.6166,1.5809
7.6177,1.5846
7.6188,1.5846
7.6199,1.5846
7.6210,1.5846
7.6221,1.5809
7.6232,1.5846
7.6243,1.5846
7.6254,1.5846
7.6265,1.5809
7.6276,1.5771
7.6286,1.5846
7.6297,1.5771
7.6309,1.5809
7.6330,1.5809
7.6352,1.5846
7.6363,1.5846
7.6375,1.5771
7.6386,1.5883
7.6397,1.5771
7.6409,1.5846
7.6420,1.5846
7.6430,1.5846
7.6441,1.5809
7.6451,1.5809
7.6462,1.5771
7.6473,1.5771
7.6484,1.5846
7.6495,1.5846
7.6506,1.5809
7.6517,1.5771
7.6528,1.5809
7.6539,1.5846
7.6549,1.5846
7.6561,1.5846
7.6572,1.5809
7.6583,1.5846
7.6594,1.5734
7.6606,1.5846
7.6619,1.5846
7.6631,1.5846
7.6644,1.5846
7.6656,1.5809
7.6668,1.5846
7.6680,1.5846
7.6692,1.5809
7.6704,1.5846
7.6716,1.5846
7.6729,1.5809
7.6741,1.5846
7.6753,1.5809
7.6765,1.5809
7.6782,1.5771
7.6794,1.5771
7.6807,1.5846
7.6821,1.5809
7.6832,1.5846
7.6845,1.5771
7.6855,1.5846
7.6866,1.5734
7.6876,1.5846
7.6886,1.5809
7.6897,1.5846
7.6908,1.5846
7.6953,1.5809
7.6964,1.5809
7.6974,1.5809
7.6984,1.5846
7.6995,1.5846
7.7005,1.5809
7.7016,1.5809
7.7026,1.5809
7.7036,1.5846
7.7046,1.5771
7.7056,1.5734
7.7067,1.5771
7.7078,1.5846
7.7088,1.5771
7.7099,1.5734
7.7110,1.5809
7.7121,1.5846
7.7132,1.5809
7.7143,1.5809
7.7154,1.5846
7.7164,1.5846
7.7175,1.5809
7.7185,1.5809
7.7196,1.5771
7.7207,1.5846
7.7218,1.5883
7.7228,1.5846
7.7238,1.5846
7.7248,1.5771
7.7257,1.5771
7.7267,1.5883
7.7276,1.5846
7.7286,1.5846
7.7295,1.5846
7.7304,1.5846
7.7314,1.5809
7.7324,1.5846
7.7335,1.5846
7.7345,1.5809
7.7356,1.5771
7.7366,1.5771
7.7377,1.5809
7.7387,1.5883
7.7397,1.5846
7.7408,1.5809
7.7421,1.5846
7.7433,1.5883
7.7445,1.5809
7.7456,1.5846
7.7467,1.5846
7.7477,1.5771
7.7489,1.5809
7.7500,1.5846
7.7512,1.5809
7.7525,1.5846
7.7537,1.5771
7.7552,1.5846
7.7566,1.5846
7.7579,1.5809
7.7591,1.5771
7.7602,1.5846
7.7613,1.5846
7.7624,1.5846
7.7634,1.5846
7.7645,1.5771
7.7655,1.5846
7.7666,1.5846
7.7677,1.5771
7.7687,1.5809
7.7697,1.5846
7.7708,1.5846
7.7721,1.5846
7.7732,1.5809
7.7743,1.5846
7.7754,1.5846
7.7767,1.5771
7.7784,1.5809
7.7800,1.5846
7.7811,1.5809
7.7827,1.5771
7.7842,1.5846
7.7854,1.5846
7.7866,1.5809
7.7877,1.5846
7.7889,1.5771
7.7900,1.5846
7.7912,1.5846
7.7924,1.5771
7.7936,1.5734
7.7947,1.5771
7.7959,1.5809
7.7970,1.5771
7.7982,1.5846
7.7993,1.5771
7.8004,1.5771
7.8015,1.5809
7.8026,1.5846
7.8036,1.5809
7.8047,1.5771
7.8057,1.5846
7.8068,1.5846
7.8078,1.5846
7.8089,1.5846
7.8100,1.5809
7.8112,1.5809
7.8123,1.5846
7.8133,1.5846
7.8144,1.5809
7.8154,1.5846
7.8166,1.5846
7.8177,1.5846
7.8188,1.5809
7.8200,1.5846
7.8212,1.5846
7.8223,1.5809
7.8235,1.5809
7.8247,1.5809
7.8263,1.5846
7.8277,1.5809
7.8289,1.5846
7.8301,1.5771
7.8314,1.5771
7.8326,1.5809
7.8337,1.5809
7.8349,1.5846
7.8361,1.5809
7.8372,1.5846
7.8448,1.5734
7.8459,1.5846
7.8468,1.5846
7.8478,1.5846
7.8487,1.5846
7.8496,1.5809
7.8505,1.5809
7.8515,1.5809
7.8525,1.5846
7.8535,1.5846
7.8545,1.5734
7.8555,1.5846
7.8565,1.5846
7.8576,1.5846
7.8586,1.5771
7.8597,1.5846
7.8609,1.5846
7.8619,1.5809
7.8630,1.5809
7.8641,1.5771
7.8652,1.5846
7.8662,1.5846
7.8673,1.5846
7.8683,1.5846
7.8694,1.5846
7.8705,1.5846
7.8716,1.5846
7.8727,1.5734
7.8737,1.5771
7.8748,1.5846
7.8758,1.5846
7.8769,1.5809
7.8780,1.5771
7.8790,1.5846
7.8800,1.5771
7.8811,1.5883
7.8822,1.5809
7.8833,1.5809
7.8845,1.5771
7.8857,1.5809
7.8867,1.5846
7.8878,1.5809
7.8889,1.5846
7.8900,1.5846
7.8911,1.5846
7.8924,1.5771
7.8936,1.5846
7.8948,1.5771
7.8963,1.5846
7.8977,1.5809
7.8988,1.5846
7.9000,1.5846
7.9014,1.5846
7.9029,1.5734
7.9043,1.5771
7.9055,1.5846
7.9068,1.5846
7.9082,1.5846
7.9094,1.5809
7.9105,1.5809
7.9117,1.5809
7.9129,1.5809
7.9140,1.5771
7.9152,1.5846
7.9163,1.5771
7.9174,1.5809
7.9186,1.5846
7.9198,1.5846
7.9209,1.5846
7.9221,1.5846
7.9232,1.5809
7.9244,1.5846
7.9255,1.5809
7.9267,1.5846
7.9278,1.5809
7.9289,1.5809
7.9301,1.5846
7.9313,1.5809
7.9324,1.5809
7.9335,1.5771
7.9347,1.5771
7.9358,1.5846
7.9370,1.5846
7.9381,1.5846
7.9393,1.5846
7.9404,1.5809
7.9416,1.5771
7.9427,1.5809
7.9439,1.5846
7.9450,1.5846
7.9462,1.5846
7.9473,1.5846
7.9485,1.5846
7.9496,1.5846
7.9508,1.5846
