Время[с],Напряжение[В]
3.4054,0.4676
3.4063,0.4676
3.4072,0.4676
3.4081,0.4676
3.4090,0.4676
3.4099,0.4639
3.4108,0.4676
3.4117,0.4676
3.4126,0.4713
3.4135,0.4639
3.4144,0.4676
3.4153,0.4713
3.4163,0.4713
3.4172,0.4713
3.4181,0.4676
3.4191,0.4676
3.4200,0.4676
3.4210,0.4713
3.4219,0.4676
3.4228,0.4676
3.4238,0.4676
3.4247,0.4676
3.4256,0.4676
3.4265,0.4676
3.4275,0.4676
3.4284,0.4713
3.4293,0.4676
3.4302,0.4676
3.4311,0.4676
3.4320,0.4676
3.4329,0.4676
3.4338,0.4676
3.4347,0.4676
3.4356,0.4676
3.4365,0.4713
3.4373,0.4676
3.4383,0.4676
3.4393,0.4676
3.4402,0.4676
3.4411,0.4676
3.4420,0.4676
3.4430,0.4676
3.4439,0.4713
3.4448,0.4713
3.4457,0.4676
3.4466,0.4676
3.4476,0.4676
3.4485,0.4713
3.4495,0.4713
3.4505,0.4713
3.4517,0.4676
3.4526,0.4676
3.4535,0.4676
3.4544,0.4676
3.4553,0.4676
3.4562,0.4639
3.4572,0.4713
3.4581,0.4713
3.4590,0.4676
3.4600,0.4713
3.4609,0.4676
3.4618,0.4676
3.4627,0.4676
3.4636,0.4676
3.4645,0.4713
3.4654,0.4676
3.4663,0.4676
3.4672,0.4676
3.4681,0.4676
3.4690,0.4713
3.4699,0.4713
3.4708,0.4676
3.4718,0.4676
3.4727,0.4676
3.4736,0.4676
3.4745,0.4676
3.4754,0.4676
3.4762,0.4713
3.4771,0.4676
3.4780,0.4676
3.4789,0.4676
3.4798,0.4676
3.4808,0.4639
3.4818,0.4676
3.4827,0.4713
3.4836,0.4713
3.4845,0.4676
3.4854,0.4713
3.4863,0.4676
3.4872,0.4676
3.4881,0.4676
3.4890,0.4676
3.4899,0.4713
3.4908,0.4713
3.4917,0.4676
3.4926,0.4713
3.4935,0.4713
3.4943,0.4639
3.4952,0.4713
3.4961,0.4676
3.4969,0.4713
3.4978,0.4676
3.4988,0.4713
3.4997,0.4639
3.5006,0.4639
3.5015,0.4676
3.5024,0.4676
3.5032,0.4713
3.5041,0.4713
3.5050,0.4676
3.5058,0.4676
3.5067,0.4713
3.5076,0.4676
3.5085,0.4676
3.5093,0.4713
3.5102,0.4676
3.5111,0.4713
3.5119,0.4676
3.5128,0.4676
3.5137,0.4676
3.5145,0.4676
3.5154,0.4676
3.5164,0.4676
3.5173,0.4713
3.5182,0.4676
3.5190,0.4639
3.5199,0.4713
3.5208,0.4713
3.5217,0.4676
3.5226,0.4676
3.5235,0.4676
3.5244,0.4676
3.5252,0.4676
3.5261,0.4713
3.5270,0.4676
3.5279,0.4676
3.5288,0.4676
3.5296,0.4676
3.5306,0.4676
3.5314,0.4713
3.5334,0.4639
3.5344,0.4676
3.5354,0.4713
3.5363,0.4676
3.5373,0.4676
3.5382,0.4639
3.5391,0.4676
3.5401,0.4676
3.5410,0.4676
3.5419,0.4713
3.5428,0.4713
3.5436,0.4676
3.5446,0.4676
3.5455,0.4676
3.5465,0.4713
3.5475,0.4676
3.5485,0.4639
3.5495,0.4676
3.5505,0.4713
3.5514,0.4713
3.5524,0.4676
3.5533,0.4676
3.5543,0.4676
3.5552,0.4713
3.5561,0.4676
3.5570,0.4713
3.5580,0.4676
3.5589,0.4676
3.5598,0.4713
3.5607,0.4639
3.5616,0.4713
3.5626,0.4676
3.5636,0.4713
3.5645,0.4676
3.5654,0.4713
3.5663,0.4676
3.5672,0.4676
3.5681,0.4676
3.5691,0.4676
3.5701,0.4713
3.5710,0.4676
3.5720,0.4713
3.5730,0.4676
3.5740,0.4676
3.5750,0.4713
3.5760,0.4676
3.5770,0.4713
3.5779,0.4676
3.5789,0.4676
3.5798,0.4676
3.5808,0.4676
3.5817,0.4713
3.5827,0.4713
3.5836,0.4639
3.5846,0.4676
3.5855,0.4676
3.5864,0.4639
3.5873,0.4713
3.5883,0.4713
3.5892,0.4713
3.5901,0.4713
3.5910,0.4676
3.5919,0.4713
3.5928,0.4676
3.5938,0.4676
3.5947,0.4676
3.5956,0.4713
3.5965,0.4676
3.5974,0.4676
3.5983,0.4713
3.5992,0.4676
3.6001,0.4676
3.6011,0.4676
3.6020,0.4676
3.6029,0.4713
3.6037,0.4676
3.6046,0.4639
3.6055,0.4676
3.6065,0.4676
3.6074,0.4676
3.6084,0.4676
3.6093,0.4713
3.6103,0.4713
3.6112,0.4713
3.6121,0.4676
3.6131,0.4676
3.6140,0.4676
3.6150,0.4676
3.6159,0.4676
3.6168,0.4713
3.6177,0.4639
3.6187,0.4713
3.6196,0.4676
3.6206,0.4713
3.6215,0.4713
3.6225,0.4676
3.6235,0.4639
3.6244,0.4713
3.6253,0.4713
3.6262,0.4676
3.6272,0.4676
3.6281,0.4639
3.6290,0.4713
3.6299,0.4713
3.6308,0.4676
3.6318,0.4713
3.6327,0.4639
3.6337,0.4639
3.6346,0.4676
3.6355,0.4713
3.6365,0.4676
3.6376,0.4676
3.6386,0.4713
3.6395,0.4713
3.6404,0.4713
3.6413,0.4676
3.6422,0.4676
3.6431,0.4676
3.6439,0.4676
3.6447,0.4713
3.6454,0.4713
3.6462,0.4713
3.6469,0.4676
3.6477,0.4676
3.6486,0.4676
3.6495,0.4713
3.6503,0.4639
3.6512,0.4639
3.6521,0.4713
3.6530,0.4676
3.6538,0.4676
3.6547,0.4676
3.6555,0.4676
3.6564,0.4676
3.6573,0.4676
3.6581,0.4676
3.6590,0.4713
3.6599,0.4676
3.6607,0.4676
3.6616,0.4676
3.6625,0.4676
3.6634,0.4676
3.6643,0.4713
3.6652,0.4713
3.6660,0.4713
3.6670,0.4713
3.6678,0.4676
3.6687,0.4676
3.6696,0.4676
3.6704,0.4676
3.6713,0.4676
3.6721,0.4713
3.6730,0.4676
3.6739,0.4639
3.6749,0.4713
3.6759,0.4676
3.6768,0.4713
3.6777,0.4676
3.6786,0.4676
3.6795,0.4676
3.6804,0.4713
3.6815,0.4676
3.6827,0.4639
3.6836,0.4676
3.6845,0.4713
3.6853,0.4676
3.6863,0.4713
3.6894,0.4713
3.6903,0.4713
3.6921,0.4676
3.6931,0.4639
3.6940,0.4676
3.6949,0.4713
3.6957,0.4639
3.6966,0.4676
3.6975,0.4676
3.6983,0.4676
3.6992,0.4676
3.7001,0.4676
3.7009,0.4639
3.7020,0.4676
3.7029,0.4676
3.7038,0.4713
3.7047,0.4676
3.7056,0.4676
3.7065,0.4676
3.7074,0.4676
3.7082,0.4713
3.7091,0.4676
3.7100,0.4713
3.7109,0.4676
3.7119,0.4676
3.7128,0.4676
3.7137,0.4676
3.7146,0.4676
3.7155,0.4676
3.7164,0.4676
3.7174,0.4676
3.7183,0.4676
3.7191,0.4676
3.7200,0.4676
3.7209,0.4602
3.7219,0.4676
3.7228,0.4676
3.7237,0.4713
3.7246,0.4676
3.7256,0.4713
3.7266,0.4676
3.7275,0.4713
3.7284,0.4676
3.7293,0.4676
3.7303,0.4676
3.7312,0.4676
3.7321,0.4676
3.7330,0.4676
3.7339,0.4639
3.7348,0.4713
3.7358,0.4676
3.7367,0.4639
3.7376,0.4676
3.7385,0.4676
3.7395,0.4676
3.7404,0.4676
3.7413,0.4713
3.7422,0.4713
3.7432,0.4676
3.7441,0.4713
3.7450,0.4676
3.7460,0.4676
3.7469,0.4713
3.7479,0.4676
3.7488,0.4676
3.7497,0.4676
3.7507,0.4713
3.7516,0.4676
3.7526,0.4676
3.7535,0.4676
3.7544,0.4676
3.7553,0.4676
3.7562,0.4676
3.7571,0.4676
3.7580,0.4639
3.7589,0.4713
3.7599,0.4713
3.7608,0.4639
3.7617,0.4676
3.7626,0.4713
3.7636,0.4676
3.7645,0.4676
3.7655,0.4713
3.7664,0.4676
3.7673,0.4676
3.7682,0.4676
3.7692,0.4676
3.7701,0.4713
3.7710,0.4676
3.7720,0.4676
3.7729,0.4676
3.7738,0.4676
3.7747,0.4676
3.7756,0.4639
3.7766,0.4713
3.7775,0.4676
3.7784,0.4639
3.7794,0.4676
3.7804,0.4713
3.7814,0.4676
3.7824,0.4676
3.7833,0.4676
3.7843,0.4639
3.7852,0.4676
3.7861,0.4676
3.7870,0.4676
3.7880,0.4676
3.7891,0.4676
3.7900,0.4676
3.7909,0.4676
3.7920,0.4676
3.7932,0.4639
3.7943,0.4639
3.7953,0.4639
3.7962,0.4676
3.7971,0.4676
3.7982,0.4676
3.8053,0.4713
3.8073,0.4639
3.8085,0.4676
3.8094,0.4713
3.8104,0.4676
3.8113,0.4676
3.8122,0.4676
3.8131,0.4676
3.8140,0.4639
3.8150,0.4676
3.8159,0.4676
3.8168,0.4676
3.8177,0.4713
3.8186,0.4713
3.8196,0.4676
3.8205,0.4676
3.8214,0.4676
3.8224,0.4676
3.8234,0.4713
3.8243,0.4676
3.8252,0.4676
3.8261,0.4676
3.8270,0.4676
3.8279,0.4713
3.8288,0.4676
3.8298,0.4676
3.8307,0.4676
3.8316,0.4713
3.8326,0.4676
3.8335,0.4676
3.8344,0.4676
3.8353,0.4676
3.8363,0.4639
3.8372,0.4639
3.8381,0.4713
3.8391,0.4713
3.8400,0.4639
3.8410,0.4676
3.8420,0.4713
3.8430,0.4713
3.8440,0.4676
3.8449,0.4713
3.8459,0.4676
3.8468,0.4713
3.8478,0.4676
3.8488,0.4713
3.8498,0.4713
3.8507,0.4676
3.8517,0.4713
3.8532,0.4676
3.8542,0.4639
3.8551,0.4676
3.8561,0.4676
3.8570,0.4639
3.8579,0.4676
3.8589,0.4676
3.8598,0.4676
3.8607,0.4676
3.8616,0.4676
3.8626,0.4676
3.8635,0.4676
3.8644,0.4676
3.8654,0.4676
3.8663,0.4676
3.8672,0.4639
3.8682,0.4713
3.8691,0.4676
3.8701,0.4676
3.8710,0.4676
3.8719,0.4676
3.8728,0.4713
3.8738,0.4676
3.8747,0.4713
3.8756,0.4639
3.8766,0.4713
3.8775,0.4676
3.8784,0.4676
3.8794,0.4676
3.8803,0.4639
3.8812,0.4676
3.8822,0.4676
3.8832,0.4676
3.8841,0.4676
3.8850,0.4676
3.8859,0.4713
3.8868,0.4713
3.8878,0.4676
3.8887,0.4676
3.8896,0.4676
3.8905,0.4676
3.8915,0.4676
3.8924,0.4676
3.8933,0.4676
3.8942,0.4676
3.8952,0.4639
3.8961,0.4676
3.8971,0.4639
3.8980,0.4713
3.8990,0.4676
3.8999,0.4676
3.9009,0.4713
3.9018,0.4639
3.9027,0.4713
3.9037,0.4676
3.9046,0.4676
3.9055,0.4676
3.9065,0.4713
3.9074,0.4713
3.9083,0.4676
3.9093,0.4676
3.9102,0.4713
3.9111,0.4713
3.9120,0.4676
3.9130,0.4713
3.9141,0.4713
3.9150,0.4676
3.9159,0.4639
3.9169,0.4713
3.9178,0.4676
3.9187,0.4713
3.9196,0.4713
3.9206,0.4639
3.9215,0.4676
3.9224,0.4676
3.9234,0.4639
3.9243,0.4676
3.9253,0.4713
3.9262,0.4676
3.9272,0.4676
3.9282,0.4676
3.9292,0.4713
3.9303,0.4713
3.9314,0.4639
3.9325,0.4713
3.9335,0.4676
3.9344,0.4676
3.9355,0.4639
3.9402,0.4639
3.9411,0.4676
3.9420,0.4676
3.9429,0.4639
3.9438,0.4676
3.9447,0.4676
3.9456,0.4639
3.9465,0.4676
3.9473,0.4713
3.9482,0.4676
3.9491,0.4676
3.9500,0.4639
3.9509,0.4676
3.9518,0.4713
3.9527,0.4639
3.9536,0.4639
3.9545,0.4713
3.9554,0.4676
3.9564,0.4639
3.9573,0.4713
3.9582,0.4639
3.9591,0.4676
3.9600,0.4713
3.9610,0.4639
3.9618,0.4639
3.9627,0.4713
3.9636,0.4676
3.9646,0.4676
3.9655,0.4713
3.9664,0.4676
3.9673,0.4713
3.9683,0.4676
3.9692,0.4676
3.9701,0.4713
3.9710,0.4639
3.9722,0.4676
3.9732,0.4713
3.9741,0.4676
3.9752,0.4676
3.9762,0.4676
3.9773,0.4676
3.9784,0.4676
3.9793,0.4676
3.9802,0.4676
3.9812,0.4639
3.9822,0.4639
3.9833,0.4676
3.9856,0.4713
3.9866,0.4676
3.9887,0.4676
3.9898,0.4676
3.9907,0.4676
3.9916,0.4713
3.9926,0.4676
3.9935,0.4676
3.9944,0.4676
3.9954,0.4676
3.9963,0.4676
3.9972,0.4676
3.9981,0.4676
3.9990,0.4713
3.9999,0.4676
4.0009,0.4676
4.0018,0.4676
4.0027,0.4676
4.0036,0.4639
4.0045,0.4713
4.0055,0.4676
4.0063,0.4713
4.0073,0.4676
4.0082,0.4676
4.0091,0.4676
4.0100,0.4676
4.0109,0.4676
4.0118,0.4639
4.0127,0.4713
4.0136,0.4676
4.0145,0.4676
4.0154,0.4676
4.0163,0.4676
4.0172,0.4713
4.0181,0.4676
4.0191,0.4676
4.0200,0.4676
4.0217,0.4713
4.0226,0.4676
4.0236,0.4713
4.0245,0.4713
4.0254,0.4639
4.0263,0.4676
4.0273,0.4676
4.0282,0.4676
4.0292,0.4676
4.0301,0.4713
4.0310,0.4639
4.0319,0.4676
4.0328,0.4639
4.0337,0.4713
4.0347,0.4676
4.0356,0.4676
4.0365,0.4676
4.0374,0.4713
4.0383,0.4713
4.0392,0.4676
4.0401,0.4676
4.0410,0.4676
4.0419,0.4676
4.0428,0.4713
4.0437,0.4676
4.0447,0.4676
4.0457,0.4676
4.0466,0.4676
4.0475,0.4713
4.0484,0.4676
4.0494,0.4676
4.0503,0.4676
4.0512,0.4676
4.0521,0.4676
4.0530,0.4713
4.0539,0.4639
4.0548,0.4676
4.0557,0.4713
4.0566,0.4676
4.0575,0.4676
4.0584,0.4713
4.0594,0.4676
4.0603,0.4676
4.0613,0.4676
4.0622,0.4676
4.0632,0.4676
4.0642,0.4713
4.0650,0.4676
4.0660,0.4676
4.0669,0.4676
4.0678,0.4639
4.0688,0.4713
4.0697,0.4639
4.0706,0.4676
4.0715,0.4713
4.0724,0.4676
4.0733,0.4713
4.0743,0.4676
4.0752,0.4676
4.0761,0.4639
4.0770,0.4639
4.0780,0.4676
4.0790,0.4676
4.0799,0.4713
4.0812,0.4713
4.0831,0.4713
4.0857,0.4639
4.0869,0.4639
4.0878,0.4676
4.0887,0.4639
4.0896,0.4676
4.0905,0.4676
4.0914,0.4676
4.0924,0.4676
4.0934,0.4713
4.0943,0.4676
4.0953,0.4676
4.0964,0.4676
4.0973,0.4676
4.0983,0.4713
4.0992,0.4639
4.1001,0.4676
4.1010,0.4713
4.1019,0.4713
4.1028,0.4676
4.1037,0.4676
4.1047,0.4676
4.1056,0.4713
4.1065,0.4676
4.1074,0.4676
4.1083,0.4676
4.1092,0.4676
4.1101,0.4713
4.1114,0.4676
4.1125,0.4713
4.1134,0.4676
4.1143,0.4676
4.1152,0.4676
4.1161,0.4676
4.1171,0.4676
4.1180,0.4713
4.1189,0.4676
4.1198,0.4676
4.1207,0.4676
4.1216,0.4676
4.1226,0.4676
4.1235,0.4676
4.1244,0.4676
4.1253,0.4639
4.1262,0.4676
4.1272,0.4676
4.1281,0.4676
4.1290,0.4713
4.1299,0.4639
4.1308,0.4713
4.1318,0.4676
4.1327,0.4713
4.1336,0.4676
4.1345,0.4676
4.1355,0.4676
4.1364,0.4676
4.1373,0.4676
4.1382,0.4676
4.1394,0.4676
4.1403,0.4676
4.1413,0.4639
4.1422,0.4676
4.1432,0.4676
4.1440,0.4676
4.1451,0.4713
4.1460,0.4676
4.1470,0.4676
4.1479,0.4639
4.1488,0.4676
4.1498,0.4676
4.1507,0.4676
4.1516,0.4676
4.1526,0.4676
4.1535,0.4676
4.1544,0.4676
4.1553,0.4676
4.1563,0.4639
4.1572,0.4639
4.1581,0.4676
4.1590,0.4676
4.1599,0.4676
4.1608,0.4676
4.1619,0.4713
4.1628,0.4676
4.1637,0.4676
4.1646,0.4676
4.1655,0.4713
4.1664,0.4676
4.1674,0.4676
4.1683,0.4639
4.1692,0.4676
4.1701,0.4676
4.1710,0.4676
4.1719,0.4676
4.1728,0.4713
4.1737,0.4676
4.1746,0.4676
4.1755,0.4676
4.1765,0.4639
4.1774,0.4676
4.1784,0.4676
4.1794,0.4676
4.1803,0.4676
4.1813,0.4713
4.1822,0.4676
4.1832,0.4676
4.1842,0.4639
4.1852,0.4676
4.1864,0.4639
4.1875,0.4713
4.1884,0.4639
4.1902,0.4676
4.1912,0.4639
4.1921,0.4639
4.1930,0.4676
4.1940,0.4639
4.1951,0.4676
4.1961,0.4676
4.1971,0.4676
4.1981,0.4676
4.2013,0.4676
4.2022,0.4713
4.2030,0.4676
4.2038,0.4713
4.2047,0.4676
4.2056,0.4676
4.2066,0.4676
4.2075,0.4676
4.2084,0.4676
4.2093,0.4639
4.2102,0.4639
4.2111,0.4676
4.2120,0.4676
4.2130,0.4676
4.2139,0.4676
4.2149,0.4676
4.2158,0.4676
4.2167,0.4639
4.2177,0.4676
4.2186,0.4676
4.2195,0.4676
4.2205,0.4639
4.2214,0.4639
4.2224,0.4713
4.2233,0.4676
4.2242,0.4676
4.2252,0.4676
4.2261,0.4676
4.2271,0.4639
4.2280,0.4676
4.2290,0.4676
4.2299,0.4676
4.2308,0.4713
4.2318,0.4676
4.2327,0.4676
4.2336,0.4639
4.2346,0.4676
4.2357,0.4713
4.2367,0.4713
4.2378,0.4676
4.2387,0.4676
4.2397,0.4676
4.2406,0.4676
4.2415,0.4676
4.2426,0.4676
4.2439,0.4713
4.2453,0.4676
4.2464,0.4676
4.2473,0.4639
4.2482,0.4639
4.2492,0.4676
4.2503,0.4676
4.2578,0.4676
4.2588,0.4676
4.2599,0.4676
4.2613,0.4676
4.2624,0.4676
4.2636,0.4639
4.2646,0.4676
4.2656,0.4639
4.2665,0.4639
4.2674,0.4676
4.2683,0.4676
4.2693,0.4676
4.2703,0.4676
4.2712,0.4676
4.2721,0.4713
4.2731,0.4676
4.2740,0.4676
4.2749,0.4676
4.2759,0.4676
4.2769,0.4713
4.2778,0.4676
4.2788,0.4676
4.2798,0.4676
4.2807,0.4676
4.2817,0.4676
4.2827,0.4676
4.2837,0.4676
4.2846,0.4676
4.2855,0.4676
4.2865,0.4676
4.2875,0.4676
4.2884,0.4676
4.2894,0.4639
4.2904,0.4676
4.2913,0.4676
4.2923,0.4676
4.2933,0.4713
4.2943,0.4676
4.2952,0.4676
4.2962,0.4639
4.2971,0.4676
4.2981,0.4639
4.2991,0.4676
4.3000,0.4676
4.3010,0.4676
4.3019,0.4713
4.3029,0.4676
4.3039,0.4713
4.3048,0.4676
4.3057,0.4676
4.3067,0.4676
4.3077,0.4676
4.3087,0.4676
4.3096,0.4713
4.3106,0.4639
4.3116,0.4676
4.3125,0.4639
4.3136,0.4676
4.3145,0.4676
4.3155,0.4676
4.3164,0.4676
4.3174,0.4676
4.3184,0.4676
4.3193,0.4676
4.3202,0.4676
4.3212,0.4676
4.3221,0.4676
4.3231,0.4713
4.3241,0.4676
4.3250,0.4639
4.3260,0.4676
4.3269,0.4639
4.3279,0.4639
4.3289,0.4713
4.3298,0.4713
4.3307,0.4676
4.3317,0.4713
4.3327,0.4713
4.3337,0.4676
4.3346,0.4676
4.3356,0.4676
4.3365,0.4713
4.3375,0.4676
4.3385,0.4676
4.3395,0.4676
4.3405,0.4676
4.3415,0.4676
4.3424,0.4676
4.3434,0.4639
4.3444,0.4676
4.3453,0.4676
4.3463,0.4676
4.3473,0.4676
4.3483,0.4676
4.3493,0.4676
4.3503,0.4676
4.3513,0.4676
4.3523,0.4676
4.3545,0.4639
4.3556,0.4713
4.3566,0.4676
4.3576,0.4676
4.3585,0.4676
4.3595,0.4676
4.3604,0.4639
4.3614,0.4713
4.3625,0.4676
4.3635,0.4676
4.3644,0.4639
4.3654,0.4713
4.3664,0.4676
4.3674,0.4676
4.3684,0.4676
4.3693,0.4713
4.3703,0.4639
4.3712,0.4639
4.3722,0.4639
4.3731,0.4676
4.3739,0.4676
4.3748,0.4676
4.3757,0.4639
4.3766,0.4676
4.3775,0.4676
4.3784,0.4676
4.3793,0.4676
4.3802,0.4676
4.3811,0.4676
4.3820,0.4639
4.3828,0.4676
4.3837,0.4676
4.3850,0.4713
4.3858,0.4676
4.3868,0.4713
4.3877,0.4676
4.3886,0.4676
4.3896,0.4676
4.3906,0.4676
4.3916,0.4676
4.3926,0.4639
4.3936,0.4676
4.3946,0.4676
4.3956,0.4676
4.3966,0.4676
4.3976,0.4713
4.3985,0.4676
4.3995,0.4676
4.4004,0.4639
4.4014,0.4639
4.4024,0.4676
4.4033,0.4676
4.4042,0.4676
4.4052,0.4713
4.4061,0.4676
4.4071,0.4676
4.4081,0.4676
4.4090,0.4639
4.4100,0.4676
4.4109,0.4676
4.4119,0.4639
4.4129,0.4639
4.4139,0.4639
4.4148,0.4639
4.4158,0.4639
4.4167,0.4676
4.4176,0.4676
4.4185,0.4713
4.4194,0.4639
4.4202,0.4676
4.4212,0.4676
4.4221,0.4639
4.4230,0.4676
4.4239,0.4676
4.4248,0.4639
4.4256,0.4676
4.4265,0.4676
4.4274,0.4713
4.4284,0.4676
4.4294,0.4676
4.4396,0.4676
4.4406,0.4676
4.4416,0.4676
4.4426,0.4676
4.4436,0.4676
4.4444,0.4676
4.4452,0.4639
4.4460,0.4676
4.4469,0.4676
4.4478,0.4639
4.4487,0.4676
4.4496,0.4676
4.4505,0.4713
4.4514,0.4676
4.4524,0.4676
4.4533,0.4639
4.4542,0.4676
4.4552,0.4639
4.4561,0.4713
4.4571,0.4676
4.4580,0.4676
4.4589,0.4676
4.4599,0.4639
4.4608,0.4639
4.4617,0.4639
4.4627,0.4676
4.4636,0.4639
4.4645,0.4676
4.4655,0.4676
4.4664,0.4676
4.4674,0.4713
4.4683,0.4676
4.4692,0.4676
4.4701,0.4676
4.4710,0.4676
4.4719,0.4676
4.4728,0.4676
4.4737,0.4676
4.4746,0.4676
4.4756,0.4676
4.4765,0.4676
4.4774,0.4676
4.4784,0.4676
4.4793,0.4676
4.4803,0.4676
4.4812,0.4713
4.4821,0.4676
4.4830,0.4676
4.4839,0.4639
4.4848,0.4676
4.4858,0.4676
4.4867,0.4676
4.4879,0.4676
4.4890,0.4676
4.4900,0.4639
4.4910,0.4676
4.4920,0.4676
4.4931,0.4676
4.4940,0.4713
4.4950,0.4639
4.4961,0.4713
4.4973,0.4676
4.4985,0.4676
4.4996,0.4713
4.5005,0.4676
4.5015,0.4676
4.5027,0.4713
4.5057,0.4676
4.5068,0.4676
4.5090,0.4639
4.5101,0.4713
4.5111,0.4639
4.5121,0.4676
4.5130,0.4676
4.5141,0.4639
4.5151,0.4676
4.5160,0.4713
4.5170,0.4676
4.5180,0.4639
4.5191,0.4676
4.5201,0.4713
4.5211,0.4713
4.5222,0.4639
4.5232,0.4676
4.5242,0.4676
4.5252,0.4639
4.5262,0.4639
4.5272,0.4676
4.5282,0.4676
4.5292,0.4639
4.5302,0.4639
4.5312,0.4676
4.5322,0.4676
4.5331,0.4676
4.5341,0.4676
4.5351,0.4639
4.5360,0.4639
4.5370,0.4676
4.5380,0.4676
4.5389,0.4713
4.5399,0.4676
4.5409,0.4676
4.5419,0.4676
4.5429,0.4676
4.5439,0.4676
4.5448,0.4676
4.5458,0.4676
4.5468,0.4639
4.5477,0.4713
4.5487,0.4676
4.5499,0.4676
4.5510,0.4676
4.5520,0.4676
4.5529,0.4639
4.5539,0.4676
4.5548,0.4713
4.5557,0.4676
4.5566,0.4676
4.5575,0.4676
4.5584,0.4676
4.5592,0.4676
4.5602,0.4676
4.5610,0.4639
4.5619,0.4676
4.5628,0.4676
4.5636,0.4676
4.5644,0.4713
4.5653,0.4676
4.5661,0.4676
4.5669,0.4676
4.5681,0.4676
4.5690,0.4676
4.5699,0.4676
4.5708,0.4676
4.5717,0.4713
4.5727,0.4676
4.5736,0.4676
4.5745,0.4676
4.5755,0.4676
4.5765,0.4639
4.5774,0.4676
4.5784,0.4676
4.5793,0.4713
4.5803,0.4676
4.5812,0.4676
4.5821,0.4639
4.5831,0.4676
4.5841,0.4676
4.5850,0.4676
4.5860,0.4713
4.5869,0.4639
4.5879,0.4639
4.5888,0.4676
4.5897,0.4676
4.5906,0.4676
4.5916,0.4676
4.5926,0.4676
4.5935,0.4676
4.5945,0.4639
4.5954,0.4639
4.5964,0.4676
4.5974,0.4676
4.5984,0.4713
4.5994,0.4713
4.6003,0.4676
4.6012,0.4676
4.6022,0.4676
4.6031,0.4676
4.6041,0.4676
4.6051,0.4676
4.6060,0.4713
4.6070,0.4639
4.6079,0.4676
4.6089,0.4676
4.6098,0.4676
4.6109,0.4676
4.6124,0.4639
4.6135,0.4676
4.6145,0.4676
4.6154,0.4676
4.6164,0.4713
4.6174,0.4602
4.6184,0.4639
4.6194,0.4713
4.6203,0.4676
4.6212,0.4676
4.6222,0.4676
4.6232,0.4676
4.6241,0.4676
4.6252,0.4676
4.6262,0.4676
4.6275,0.4676
4.6287,0.4676
4.6299,0.4639
4.6309,0.4639
4.6319,0.4713
4.6330,0.4639
4.6340,0.4676
4.6351,0.4676
4.6362,0.4676
4.6373,0.4676
4.6385,0.4676
4.6509,0.4676
4.6519,0.4676
4.6532,0.4639
4.6544,0.4676
4.6554,0.4676
4.6565,0.4676
4.6576,0.4676
4.6586,0.4676
4.6595,0.4639
4.6604,0.4676
4.6614,0.4676
4.6625,0.4676
4.6635,0.4639
4.6644,0.4713
4.6654,0.4676
4.6663,0.4639
4.6672,0.4713
4.6682,0.4676
4.6691,0.4676
4.6701,0.4676
4.6711,0.4676
4.6720,0.4676
4.6729,0.4676
4.6739,0.4676
4.6749,0.4713
4.6759,0.4676
4.6768,0.4639
4.6777,0.4676
4.6786,0.4639
4.6796,0.4676
4.6805,0.4676
4.6815,0.4639
4.6824,0.4676
4.6833,0.4676
4.6842,0.4676
4.6851,0.4639
4.6859,0.4676
4.6868,0.4676
4.6877,0.4676
4.6886,0.4676
4.6895,0.4676
4.6904,0.4639
4.6913,0.4676
4.6922,0.4676
4.6932,0.4639
4.6942,0.4676
4.6952,0.4676
4.6962,0.4676
4.6972,0.4676
4.6982,0.4676
4.6991,0.4676
4.7001,0.4639
4.7011,0.4676
4.7020,0.4713
4.7029,0.4676
4.7038,0.4639
4.7048,0.4639
4.7057,0.4676
4.7066,0.4676
4.7075,0.4676
4.7084,0.4676
4.7094,0.4639
4.7103,0.4676
4.7112,0.4676
4.7122,0.4676
4.7132,0.4676
4.7142,0.4676
4.7151,0.4639
4.7160,0.4676
4.7169,0.4639
4.7179,0.4676
4.7188,0.4676
4.7198,0.4676
4.7207,0.4676
4.7216,0.4676
4.7226,0.4639
4.7235,0.4676
4.7244,0.4639
4.7253,0.4639
4.7262,0.4639
4.7271,0.4676
4.7280,0.4676
4.7290,0.4676
4.7299,0.4676
4.7308,0.4676
4.7318,0.4676
4.7327,0.4676
4.7337,0.4676
4.7346,0.4676
4.7356,0.4639
4.7365,0.4639
4.7374,0.4639
4.7383,0.4639
4.7392,0.4676
4.7402,0.4639
4.7410,0.4676
4.7419,0.4676
4.7429,0.4676
4.7438,0.4676
4.7449,0.4676
4.7460,0.4676
4.7471,0.4676
4.7480,0.4639
4.7490,0.4676
4.7499,0.4676
4.7508,0.4639
4.7516,0.4713
4.7526,0.4676
4.7535,0.4639
4.7544,0.4676
4.7552,0.4676
4.7561,0.4676
4.7570,0.4713
4.7579,0.4676
4.7588,0.4676
4.7597,0.4676
4.7606,0.4639
4.7616,0.4676
4.7630,0.4639
4.7640,0.4713
4.7649,0.4676
4.7659,0.4676
4.7668,0.4676
4.7678,0.4676
4.7688,0.4676
4.7699,0.4676
4.7709,0.4676
4.7718,0.4676
4.7728,0.4639
4.7738,0.4676
4.7747,0.4676
4.7756,0.4676
4.7766,0.4676
4.7775,0.4713
4.7800,0.4639
4.7810,0.4639
