Время[с],Напряжение[В]
3.5785,1.1949
3.5794,1.1949
3.5804,1.1875
3.5813,1.1949
3.5822,1.1912
3.5831,1.1912
3.5840,1.1912
3.5849,1.1912
3.5858,1.1875
3.5866,1.1949
3.5875,1.1875
3.5884,1.1912
3.5893,1.1949
3.5902,1.1912
3.5911,1.1912
3.5920,1.1912
3.5929,1.1912
3.5938,1.1912
3.5947,1.1875
3.5957,1.1875
3.5966,1.1912
3.5975,1.1912
3.5984,1.1949
3.5993,1.1949
3.6002,1.1912
3.6011,1.1949
3.6021,1.1912
3.6030,1.1949
3.6039,1.1949
3.6048,1.1912
3.6058,1.1912
3.6067,1.1912
3.6076,1.1912
3.6086,1.1912
3.6095,1.1912
3.6104,1.1986
3.6114,1.1949
3.6123,1.1949
3.6133,1.1912
3.6143,1.1912
3.6153,1.1949
3.6162,1.1912
3.6171,1.1949
3.6180,1.1912
3.6189,1.1875
3.6198,1.1912
3.6207,1.1875
3.6216,1.1875
3.6225,1.1912
3.6234,1.1949
3.6243,1.1912
3.6252,1.1912
3.6261,1.1949
3.6270,1.1875
3.6280,1.1949
3.6289,1.1912
3.6298,1.1912
3.6307,1.1912
3.6315,1.1875
3.6324,1.1912
3.6333,1.1949
3.6342,1.1875
3.6351,1.1912
3.6360,1.1949
3.6370,1.1875
3.6380,1.1875
3.6389,1.1875
3.6399,1.1949
3.6408,1.1912
3.6417,1.1949
3.6426,1.1912
3.6435,1.1949
3.6444,1.1949
3.6453,1.1949
3.6463,1.1949
3.6472,1.1949
3.6481,1.1949
3.6490,1.1949
3.6499,1.1912
3.6508,1.1949
3.6516,1.1949
3.6526,1.1875
3.6535,1.1949
3.6543,1.1875
3.6552,1.1949
3.6561,1.1949
3.6570,1.1949
3.6579,1.1875
3.6588,1.1949
3.6597,1.1912
3.6606,1.1912
3.6615,1.1875
3.6625,1.1912
3.6634,1.1949
3.6643,1.1949
3.6652,1.1949
3.6661,1.1875
3.6670,1.1912
3.6679,1.1949
3.6687,1.1949
3.6697,1.1912
3.6706,1.1912
3.6715,1.1912
3.6724,1.1949
3.6733,1.1912
3.6742,1.1875
3.6751,1.1912
3.6760,1.1875
3.6769,1.1912
3.6778,1.1912
3.6787,1.1912
3.6796,1.1875
3.6805,1.1949
3.6814,1.1912
3.6823,1.1912
3.6832,1.1912
3.6841,1.1912
3.6850,1.1986
3.6859,1.1912
3.6868,1.1949
3.6877,1.1949
3.6886,1.1912
3.6896,1.1912
3.6905,1.1875
3.6914,1.1875
3.6922,1.1912
3.6931,1.1949
3.6940,1.1949
3.6950,1.1949
3.6960,1.1949
3.6968,1.1912
3.6977,1.1875
3.6986,1.1912
3.6995,1.1912
3.7004,1.1875
3.7013,1.1875
3.7021,1.1912
3.7030,1.1949
3.7039,1.1949
3.7048,1.1912
3.7057,1.1912
3.7066,1.1875
3.7075,1.1986
3.7084,1.1875
3.7093,1.1949
3.7101,1.1949
3.7110,1.1875
3.7120,1.1912
3.7129,1.1949
3.7138,1.1912
3.7147,1.1912
3.7157,1.1875
3.7167,1.1912
3.7176,1.1912
3.7186,1.1912
3.7195,1.1912
3.7205,1.1875
3.7214,1.1875
3.7223,1.1949
3.7232,1.1949
3.7241,1.1875
3.7250,1.1875
3.7259,1.1875
3.7267,1.1949
3.7275,1.1912
3.7283,1.1912
3.7292,1.1949
3.7300,1.1949
3.7308,1.1875
3.7317,1.1912
3.7326,1.1875
3.7335,1.1912
3.7343,1.1949
3.7352,1.1912
3.7361,1.1949
3.7370,1.1912
3.7379,1.1949
3.7388,1.1949
3.7396,1.1912
3.7406,1.1912
3.7415,1.1912
3.7425,1.1949
3.7433,1.1875
3.7442,1.1912
3.7451,1.1875
3.7460,1.1875
3.7469,1.1912
3.7477,1.1912
3.7486,1.1912
3.7495,1.1912
3.7504,1.1912
3.7513,1.1912
3.7522,1.1912
3.7531,1.1912
3.7540,1.1912
3.7549,1.1949
3.7558,1.1875
3.7567,1.1949
3.7576,1.1875
3.7585,1.1949
3.7595,1.1875
3.7604,1.1949
3.7614,1.1912
3.7623,1.1949
3.7632,1.1912
3.7641,1.1875
3.7651,1.1949
3.7660,1.1912
3.7669,1.1912
3.7678,1.1912
3.7687,1.1875
3.7696,1.1912
3.7705,1.1912
3.7715,1.1949
3.7724,1.1912
3.7733,1.1912
3.7743,1.1875
3.7752,1.1912
3.7761,1.1912
3.7770,1.1912
3.7779,1.1875
3.7788,1.1875
3.7797,1.1912
3.7807,1.1949
3.7816,1.1949
3.7825,1.1949
3.7835,1.1875
3.7846,1.1949
3.7857,1.1912
3.7867,1.1912
3.7876,1.1912
3.7886,1.1949
3.7896,1.1912
3.7906,1.1912
3.7916,1.1912
3.7925,1.1875
3.7937,1.1912
3.7950,1.1949
3.7960,1.1912
3.7972,1.1875
3.7981,1.1912
3.7990,1.1912
3.7999,1.1949
3.8010,1.1949
3.8020,1.1912
3.8030,1.1912
3.8040,1.1912
3.8050,1.1912
3.8059,1.1949
3.8072,1.1875
3.8086,1.1912
3.8098,1.1949
3.8107,1.1875
3.8119,1.1875
3.8130,1.1912
3.8142,1.1875
3.8151,1.1949
3.8161,1.1912
3.8170,1.1949
3.8179,1.1912
3.8189,1.1875
3.8198,1.1875
3.8208,1.1912
3.8217,1.1912
3.8226,1.1875
3.8235,1.1875
3.8245,1.1912
3.8254,1.1912
3.8264,1.1912
3.8273,1.1912
3.8283,1.1949
3.8292,1.1949
3.8302,1.1912
3.8311,1.1949
3.8321,1.1949
3.8330,1.1912
3.8339,1.1912
3.8348,1.1949
3.8358,1.1875
3.8367,1.1912
3.8377,1.1912
3.8387,1.1912
3.8396,1.1912
3.8405,1.1912
3.8414,1.1912
3.8424,1.1912
3.8434,1.1912
3.8443,1.1912
3.8452,1.1912
3.8462,1.1949
3.8471,1.1912
3.8480,1.1912
3.8490,1.1912
3.8499,1.1949
3.8508,1.1949
3.8518,1.1912
3.8527,1.1912
3.8535,1.1912
3.8545,1.1912
3.8554,1.1912
3.8563,1.1875
3.8573,1.1949
3.8583,1.1912
3.8592,1.1912
3.8602,1.1912
3.8611,1.1912
3.8621,1.1912
3.8631,1.1949
3.8640,1.1875
3.8649,1.1912
3.8658,1.1949
3.8667,1.1875
3.8677,1.1912
3.8686,1.1875
3.8695,1.1912
3.8704,1.1949
3.8713,1.1949
3.8722,1.1912
3.8731,1.1949
3.8740,1.1912
3.8749,1.1875
3.8758,1.1875
3.8768,1.1912
3.8778,1.1912
3.8788,1.1912
3.8797,1.1949
3.8807,1.1875
3.8816,1.1875
3.8825,1.1949
3.8834,1.1912
3.8843,1.1912
3.8852,1.1875
3.8862,1.1912
3.8871,1.1949
3.8880,1.1912
3.8889,1.1912
3.8898,1.1912
3.8908,1.1912
3.8917,1.1912
3.8926,1.1912
3.8935,1.1949
3.8944,1.1875
3.8954,1.1875
3.9004,1.1912
3.9015,1.1912
3.9024,1.1912
3.9033,1.1949
3.9042,1.1912
3.9051,1.1912
3.9060,1.1949
3.9070,1.1912
3.9079,1.1949
3.9088,1.1949
3.9097,1.1912
3.9110,1.1949
3.9122,1.1949
3.9132,1.1949
3.9141,1.1912
3.9151,1.1912
3.9161,1.1912
3.9170,1.1912
3.9179,1.1912
3.9189,1.1912
3.9199,1.1949
3.9210,1.1912
3.9220,1.1875
3.9229,1.1949
3.9239,1.1949
3.9250,1.1875
3.9260,1.1949
3.9270,1.1912
3.9280,1.1875
3.9290,1.1912
3.9300,1.1912
3.9310,1.1875
3.9320,1.1875
3.9330,1.1949
3.9340,1.1912
3.9349,1.1949
3.9359,1.1949
3.9369,1.1912
3.9380,1.1875
3.9389,1.1912
3.9398,1.1949
3.9408,1.1912
3.9417,1.1875
3.9426,1.1912
3.9435,1.1949
3.9444,1.1949
3.9454,1.1875
3.9464,1.1912
3.9473,1.1912
3.9483,1.1949
3.9492,1.1912
3.9502,1.1949
3.9511,1.1949
3.9521,1.1912
3.9530,1.1912
3.9539,1.1875
3.9548,1.1912
3.9558,1.1912
3.9567,1.1912
3.9577,1.1912
3.9586,1.1912
3.9596,1.1949
3.9606,1.1912
3.9616,1.1949
3.9625,1.1912
3.9635,1.1949
3.9644,1.1949
3.9653,1.1912
3.9663,1.1875
3.9672,1.1912
3.9681,1.1912
3.9691,1.1875
3.9700,1.1949
3.9710,1.1875
3.9720,1.1912
3.9729,1.1949
3.9739,1.1912
3.9748,1.1949
3.9757,1.1949
3.9767,1.1949
3.9776,1.1875
3.9786,1.1912
3.9795,1.1949
3.9805,1.1912
3.9814,1.1875
3.9823,1.1912
3.9832,1.1875
3.9841,1.1912
3.9850,1.1912
3.9859,1.1912
3.9868,1.1875
3.9877,1.1912
3.9886,1.1912
3.9896,1.1912
3.9905,1.1949
3.9914,1.1875
3.9923,1.1875
3.9932,1.1949
3.9942,1.1875
3.9951,1.1949
3.9961,1.1875
3.9970,1.1912
3.9979,1.1949
3.9988,1.1912
3.9997,1.1949
4.0006,1.1912
4.0015,1.1949
4.0024,1.1949
4.0032,1.1949
4.0042,1.1949
4.0051,1.1875
4.0060,1.1912
4.0069,1.1875
4.0079,1.1875
4.0088,1.1949
4.0098,1.1949
4.0107,1.1949
4.0116,1.1949
4.0126,1.1875
4.0135,1.1912
4.0144,1.1912
4.0154,1.1949
4.0163,1.1912
4.0173,1.1912
4.0182,1.1875
4.0191,1.1912
4.0200,1.1912
4.0209,1.1875
4.0219,1.1912
4.0228,1.1912
4.0238,1.1949
4.0247,1.1912
4.0256,1.1912
4.0265,1.1912
4.0274,1.1912
4.0284,1.1912
4.0294,1.1912
4.0304,1.1912
4.0314,1.1912
4.0325,1.1912
4.0336,1.1912
4.0346,1.1912
4.0356,1.1912
4.0365,1.1912
4.0415,1.1875
4.0424,1.1912
4.0432,1.1875
4.0441,1.1875
4.0450,1.1912
4.0459,1.1912
4.0469,1.1875
4.0478,1.1912
4.0487,1.1912
4.0496,1.1875
4.0505,1.1949
4.0514,1.1949
4.0523,1.1875
4.0532,1.1875
4.0541,1.1949
4.0550,1.1875
4.0559,1.1912
4.0568,1.1875
4.0577,1.1875
4.0586,1.1912
4.0595,1.1875
4.0604,1.1912
4.0613,1.1912
4.0622,1.1912
4.0631,1.1949
4.0639,1.1875
4.0649,1.1912
4.0657,1.1949
4.0666,1.1912
4.0675,1.1875
4.0685,1.1949
4.0694,1.1949
4.0706,1.1875
4.0716,1.1912
4.0726,1.1912
4.0736,1.1949
4.0746,1.1949
4.0756,1.1912
4.0766,1.1912
4.0778,1.1949
4.0789,1.1875
4.0798,1.1912
4.0807,1.1949
4.0816,1.1912
4.0826,1.1949
4.0836,1.1949
4.0851,1.1949
4.0863,1.1875
4.0872,1.1949
4.0884,1.1949
4.0895,1.1949
4.0905,1.1875
4.0914,1.1875
4.0924,1.1949
4.0933,1.1949
4.0943,1.1912
4.0952,1.1912
4.0962,1.1912
4.0972,1.1912
4.0981,1.1875
4.0991,1.1875
4.1000,1.1875
4.1009,1.1912
4.1018,1.1912
4.1027,1.1912
4.1036,1.1949
4.1045,1.1912
4.1054,1.1912
4.1064,1.1875
4.1073,1.1949
4.1082,1.1949
4.1091,1.1912
4.1100,1.1875
4.1111,1.1949
4.1120,1.1912
4.1130,1.1875
4.1139,1.1875
4.1148,1.1912
4.1157,1.1875
4.1166,1.1912
4.1176,1.1875
4.1185,1.1912
4.1194,1.1875
4.1203,1.1912
4.1213,1.1949
4.1222,1.1912
4.1231,1.1912
4.1241,1.1912
4.1250,1.1912
4.1259,1.1912
4.1268,1.1912
4.1278,1.1912
4.1287,1.1949
4.1297,1.1875
4.1306,1.1912
4.1315,1.1912
4.1324,1.1875
4.1334,1.1875
4.1343,1.1912
4.1352,1.1912
4.1361,1.1949
4.1371,1.1912
4.1380,1.1875
4.1389,1.1949
4.1398,1.1912
4.1407,1.1949
4.1416,1.1875
4.1425,1.1912
4.1434,1.1875
4.1444,1.1912
4.1453,1.1912
4.1463,1.1912
4.1473,1.1912
4.1482,1.1912
4.1491,1.1912
4.1500,1.1912
4.1510,1.1875
4.1519,1.1875
4.1528,1.1949
4.1537,1.1912
4.1546,1.1912
4.1556,1.1912
4.1566,1.1912
4.1575,1.1912
4.1584,1.1949
4.1593,1.1912
4.1602,1.1912
4.1612,1.1949
4.1622,1.1912
4.1631,1.1912
4.1640,1.1875
4.1649,1.1912
4.1659,1.1875
4.1668,1.1912
4.1677,1.1875
4.1686,1.1912
4.1695,1.1949
4.1704,1.1912
4.1714,1.1912
4.1723,1.1875
4.1733,1.1912
4.1742,1.1912
4.1751,1.1912
4.1762,1.1949
4.1771,1.1875
4.1781,1.1875
4.1790,1.1912
4.1800,1.1875
4.1810,1.1912
4.1820,1.1875
4.1829,1.1912
4.1838,1.1875
4.1848,1.1912
4.1858,1.1912
4.1867,1.1949
4.1877,1.1912
4.1886,1.1912
4.1896,1.1912
4.1905,1.1912
4.1914,1.1912
4.1923,1.1912
4.1932,1.1949
4.1943,1.1912
4.1952,1.1875
4.1962,1.1875
4.1979,1.1949
4.1999,1.1912
4.2011,1.1949
4.2022,1.1912
4.2033,1.1949
4.2043,1.1949
4.2053,1.1875
4.2063,1.1912
4.2073,1.1949
4.2083,1.1875
4.2092,1.1912
4.2102,1.1875
4.2112,1.1912
4.2124,1.1912
4.2134,1.1949
4.2144,1.1949
4.2154,1.1912
4.2164,1.1949
4.2174,1.1875
4.2183,1.1912
4.2192,1.1875
4.2202,1.1875
4.2211,1.1912
4.2220,1.1912
4.2230,1.1949
4.2239,1.1912
4.2248,1.1912
4.2257,1.1949
4.2268,1.1949
4.2287,1.1912
4.2296,1.1912
4.2305,1.1912
4.2314,1.1875
4.2323,1.1912
4.2332,1.1912
4.2341,1.1912
4.2351,1.1912
4.2360,1.1949
4.2369,1.1875
4.2379,1.1875
4.2388,1.1912
4.2401,1.1949
4.2411,1.1912
4.2420,1.1875
4.2429,1.1949
4.2439,1.1875
4.2448,1.1912
4.2457,1.1912
4.2467,1.1875
4.2476,1.1912
4.2485,1.1912
4.2495,1.1912
4.2504,1.1875
4.2513,1.1912
4.2522,1.1949
4.2531,1.1949
4.2540,1.1875
4.2549,1.1912
4.2559,1.1912
4.2569,1.1949
4.2578,1.1875
4.2587,1.1949
4.2596,1.1912
4.2605,1.1949
4.2615,1.1912
4.2624,1.1912
4.2633,1.1912
4.2643,1.1912
4.2652,1.1912
4.2662,1.1912
4.2671,1.1912
4.2681,1.1912
4.2690,1.1875
4.2700,1.1912
4.2709,1.1912
4.2719,1.1949
4.2728,1.1875
4.2738,1.1875
4.2747,1.1912
4.2757,1.1875
4.2767,1.1949
4.2777,1.1912
4.2787,1.1912
4.2796,1.1875
4.2806,1.1912
4.2815,1.1912
4.2824,1.1912
4.2834,1.1986
4.2843,1.1912
4.2852,1.1912
4.2861,1.1949
4.2870,1.1949
4.2880,1.1912
4.2889,1.1949
4.2898,1.1912
4.2908,1.1912
4.2917,1.1875
4.2926,1.1875
4.2936,1.1875
4.2946,1.1912
4.2956,1.1912
4.2965,1.1875
4.2974,1.1875
4.2985,1.1875
4.2994,1.1912
4.3004,1.1912
4.3014,1.1912
4.3025,1.1912
4.3036,1.1912
4.3046,1.1949
4.3056,1.1912
4.3066,1.1949
4.3122,1.1949
4.3131,1.1875
4.3140,1.1912
4.3150,1.1875
4.3158,1.1949
4.3168,1.1949
4.3176,1.1912
4.3186,1.1912
4.3194,1.1912
4.3203,1.1912
4.3213,1.1912
4.3222,1.1912
4.3231,1.1875
4.3240,1.1875
4.3249,1.1912
4.3258,1.1875
4.3267,1.1912
4.3276,1.1912
4.3285,1.1949
4.3295,1.1949
4.3304,1.1875
4.3313,1.1949
4.3321,1.1875
4.3330,1.1912
4.3340,1.1875
4.3349,1.1912
4.3358,1.1949
4.3367,1.1912
4.3376,1.1875
4.3386,1.1949
4.3396,1.1875
4.3407,1.1912
4.3417,1.1949
4.3427,1.1875
4.3437,1.1949
4.3447,1.1912
4.3457,1.1875
4.3469,1.1912
4.3480,1.1912
4.3490,1.1912
4.3499,1.1912
4.3508,1.1875
4.3518,1.1875
4.3528,1.1912
4.3543,1.1875
4.3555,1.1949
4.3565,1.1912
4.3577,1.1949
4.3588,1.1912
4.3598,1.1875
4.3608,1.1912
4.3617,1.1912
4.3627,1.1875
4.3637,1.1875
4.3646,1.1912
4.3656,1.1912
4.3666,1.1912
4.3675,1.1949
4.3684,1.1912
4.3694,1.1912
4.3703,1.1949
4.3712,1.1912
4.3721,1.1875
4.3730,1.1912
4.3739,1.1912
4.3748,1.1912
4.3757,1.1949
4.3767,1.1949
4.3776,1.1875
4.3785,1.1912
4.3794,1.1912
4.3803,1.1949
4.3812,1.1912
4.3821,1.1912
4.3830,1.1875
4.3839,1.1912
4.3849,1.1912
4.3859,1.1949
4.3869,1.1875
4.3879,1.1912
4.3888,1.1912
4.3898,1.1875
4.3908,1.1912
4.3918,1.1912
4.3928,1.1875
4.3938,1.1912
4.3948,1.1912
4.3958,1.1912
4.3967,1.1912
4.3977,1.1912
4.3986,1.1875
4.3995,1.1912
4.4005,1.1949
4.4014,1.1912
4.4023,1.1949
4.4032,1.1912
4.4040,1.1912
4.4049,1.1912
4.4058,1.1912
4.4067,1.1912
4.4076,1.1949
4.4085,1.1875
4.4093,1.1912
4.4103,1.1912
4.4112,1.1912
4.4121,1.1912
4.4130,1.1875
4.4138,1.1912
4.4147,1.1912
4.4157,1.1949
4.4166,1.1912
4.4175,1.1949
4.4184,1.1912
4.4193,1.1912
4.4203,1.1912
4.4213,1.1912
4.4222,1.1949
4.4231,1.1875
4.4241,1.1949
4.4250,1.1912
4.4260,1.1875
4.4269,1.1912
4.4279,1.1949
4.4288,1.1912
4.4298,1.1912
4.4308,1.1949
4.4317,1.1912
4.4326,1.1912
4.4335,1.1912
4.4345,1.1912
4.4354,1.1875
4.4364,1.1912
4.4374,1.1912
4.4383,1.1912
4.4392,1.1912
4.4401,1.1875
4.4410,1.1912
4.4420,1.1912
4.4430,1.1912
4.4439,1.1912
4.4456,1.1875
4.4467,1.1912
4.4477,1.1912
4.4488,1.1875
4.4498,1.1912
4.4508,1.1912
4.4518,1.1912
4.4528,1.1949
4.4537,1.1912
4.4549,1.1875
4.4560,1.1949
4.4569,1.1875
4.4578,1.1912
4.4587,1.1912
4.4596,1.1912
4.4605,1.1912
4.4615,1.1912
4.4625,1.1912
4.4634,1.1912
4.4643,1.1949
4.4653,1.1912
4.4664,1.1949
4.4673,1.1875
4.4682,1.1949
4.4691,1.1875
4.4701,1.1912
4.4710,1.1912
4.4719,1.1912
4.4729,1.1912
4.4737,1.1875
4.4747,1.1875
4.4756,1.1912
4.4766,1.1875
4.4776,1.1875
4.4787,1.1949
4.4796,1.1949
4.4806,1.1875
4.4815,1.1949
4.4824,1.1912
4.4833,1.1949
4.4842,1.1912
4.4851,1.1912
4.4861,1.1875
4.4870,1.1875
4.4879,1.1949
4.4888,1.1949
4.4897,1.1912
4.4907,1.1912
4.4916,1.1875
4.4925,1.1912
4.4935,1.1949
4.4944,1.1875
4.4954,1.1875
4.4964,1.1912
4.4974,1.1875
4.4983,1.1949
4.4993,1.1875
4.5002,1.1875
4.5012,1.1912
4.5021,1.1875
4.5030,1.1875
4.5040,1.1875
4.5049,1.1912
4.5108,1.1912
4.5118,1.1912
4.5128,1.1912
4.5138,1.1875
4.5147,1.1912
4.5157,1.1912
4.5166,1.1875
4.5175,1.1912
4.5185,1.1912
4.5194,1.1912
4.5204,1.1949
4.5213,1.1912
4.5222,1.1912
4.5231,1.1949
4.5240,1.1912
4.5249,1.1875
4.5258,1.1949
4.5267,1.1912
4.5276,1.1912
4.5286,1.1875
4.5295,1.1875
4.5304,1.1912
4.5313,1.1912
4.5322,1.1949
4.5332,1.1912
4.5341,1.1912
4.5351,1.1912
4.5361,1.1875
4.5371,1.1912
4.5380,1.1875
4.5391,1.1949
4.5401,1.1949
4.5411,1.1949
4.5420,1.1912
4.5431,1.1912
4.5441,1.1912
4.5451,1.1912
4.5461,1.1949
4.5471,1.1912
4.5482,1.1949
4.5493,1.1875
4.5503,1.1912
4.5513,1.1912
4.5524,1.1875
4.5535,1.1949
4.5546,1.1912
4.5556,1.1912
4.5566,1.1875
4.5576,1.1875
4.5587,1.1875
4.5597,1.1875
4.5607,1.1875
4.5617,1.1875
4.5627,1.1875
4.5636,1.1875
4.5645,1.1912
4.5656,1.1912
4.5665,1.1912
4.5675,1.1949
4.5684,1.1912
4.5693,1.1875
4.5701,1.1912
4.5710,1.1912
4.5718,1.1875
4.5727,1.1949
4.5735,1.1912
4.5744,1.1912
4.5753,1.1912
4.5763,1.1912
4.5772,1.1912
4.5781,1.1912
4.5790,1.1949
4.5799,1.1912
4.5808,1.1949
4.5817,1.1912
4.5826,1.1912
4.5836,1.1875
4.5845,1.1912
4.5855,1.1912
4.5865,1.1949
4.5874,1.1912
4.5884,1.1875
4.5893,1.1912
4.5901,1.1912
4.5910,1.1912
4.5919,1.1912
4.5928,1.1949
4.5938,1.1949
4.5947,1.1912
4.5957,1.1912
4.5966,1.1875
4.5975,1.1912
4.5984,1.1912
4.5993,1.1912
4.6003,1.1912
4.6012,1.1912
4.6021,1.1912
4.6031,1.1875
4.6041,1.1949
4.6050,1.1912
4.6060,1.1912
4.6070,1.1875
4.6080,1.1912
4.6091,1.1912
4.6102,1.1912
4.6112,1.1912
4.6121,1.1875
4.6130,1.1949
4.6140,1.1912
4.6150,1.1912
4.6162,1.1912
4.6173,1.1949
4.6184,1.1949
4.6195,1.1949
4.6205,1.1912
4.6215,1.1875
4.6224,1.1949
4.6234,1.1875
4.6246,1.1875
4.6256,1.1912
4.6265,1.1875
4.6275,1.1875
4.6284,1.1875
4.6295,1.1912
4.6306,1.1912
4.6317,1.1912
4.6326,1.1912
4.6334,1.1912
4.6346,1.1912
4.6357,1.1912
4.6366,1.1912
4.6375,1.1875
4.6386,1.1912
4.6396,1.1912
4.6405,1.1912
4.6414,1.1949
4.6423,1.1912
4.6432,1.1949
4.6441,1.1912
4.6451,1.1949
4.6461,1.1875
4.6472,1.1912
4.6482,1.1875
4.6491,1.1875
4.6501,1.1949
4.6511,1.1912
4.6521,1.1875
4.6530,1.1875
4.6540,1.1912
4.6549,1.1912
4.6559,1.1912
4.6569,1.1875
4.6578,1.1912
4.6588,1.1875
4.6598,1.1912
4.6608,1.1875
4.6617,1.1912
4.6626,1.1912
4.6636,1.1912
4.6645,1.1912
4.6655,1.1949
4.6665,1.1912
4.6674,1.1912
4.6684,1.1912
4.6693,1.1912
4.6703,1.1949
4.6712,1.1949
4.6721,1.1949
4.6731,1.1875
4.6740,1.1875
4.6749,1.1875
4.6759,1.1912
4.6857,1.1875
4.6867,1.1912
4.6877,1.1912
4.6888,1.1912
4.6899,1.1875
4.6909,1.1912
4.6920,1.1875
4.6931,1.1912
4.6942,1.1949
4.6952,1.1875
4.6963,1.1912
4.6973,1.1912
4.6983,1.1912
4.6993,1.1875
4.7002,1.1949
4.7013,1.1875
4.7022,1.1912
4.7032,1.1949
4.7042,1.1949
4.7051,1.1912
4.7061,1.1912
4.7071,1.1912
4.7080,1.1949
4.7090,1.1949
4.7099,1.1912
4.7109,1.1949
4.7118,1.1912
4.7128,1.1912
4.7138,1.1949
4.7147,1.1875
4.7157,1.1875
4.7167,1.1912
4.7176,1.1949
4.7186,1.1949
4.7197,1.1912
4.7207,1.1912
4.7218,1.1912
4.7227,1.1875
4.7237,1.1912
4.7247,1.1912
4.7257,1.1912
4.7267,1.1912
4.7277,1.1875
4.7285,1.1912
4.7294,1.1875
4.7303,1.1912
4.7311,1.1875
4.7320,1.1912
4.7329,1.1875
4.7337,1.1912
4.7346,1.1912
4.7356,1.1912
4.7366,1.1912
4.7375,1.1875
4.7384,1.1875
4.7393,1.1912
4.7402,1.1875
4.7412,1.1912
4.7421,1.1912
4.7431,1.1875
4.7440,1.1875
4.7450,1.1912
4.7459,1.1912
4.7469,1.1912
4.7478,1.1875
4.7488,1.1949
4.7497,1.1949
4.7506,1.1949
4.7516,1.1912
4.7525,1.1912
4.7535,1.1949
4.7544,1.1912
4.7554,1.1912
4.7564,1.1912
4.7573,1.1875
4.7582,1.1912
4.7591,1.1949
4.7600,1.1949
4.7610,1.1875
4.7619,1.1949
4.7628,1.1912
4.7638,1.1949
4.7647,1.1912
4.7656,1.1912
4.7666,1.1912
4.7675,1.1912
4.7684,1.1912
4.7693,1.1875
4.7703,1.1912
4.7712,1.1875
4.7721,1.1912
4.7731,1.1912
4.7742,1.1912
4.7752,1.1875
4.7763,1.1912
4.7774,1.1875
4.7784,1.1912
4.7794,1.1912
4.7804,1.1912
4.7815,1.1912
4.7827,1.1875
4.7837,1.1912
4.7846,1.1912
4.7856,1.1912
4.7867,1.1912
4.7878,1.1912
4.7890,1.1912
4.7900,1.1949
4.7909,1.1912
4.7920,1.1875
4.7930,1.1912
4.7939,1.1912
4.7948,1.1912
4.7958,1.1875
4.7967,1.1875
4.7976,1.1875
4.7985,1.1912
4.7994,1.1875
4.8003,1.1875
4.8012,1.1875
4.8021,1.1912
4.8030,1.1949
4.8039,1.1949
4.8048,1.1912
4.8157,1.1912
4.8167,1.1949
4.8176,1.1912
4.8187,1.1875
4.8197,1.1949
4.8207,1.1912
4.8217,1.1949
4.8227,1.1875
4.8236,1.1912
4.8246,1.1949
4.8256,1.1912
4.8265,1.1912
4.8275,1.1912
4.8285,1.1875
4.8294,1.1912
4.8304,1.1875
4.8314,1.1912
4.8324,1.1912
4.8334,1.1875
4.8344,1.1912
4.8353,1.1912
4.8363,1.1875
4.8372,1.1912
4.8382,1.1875
4.8392,1.1912
4.8401,1.1949
4.8411,1.1912
4.8421,1.1912
4.8431,1.1875
4.8441,1.1912
4.8452,1.1912
4.8462,1.1912
4.8471,1.1912
4.8481,1.1912
4.8491,1.1912
4.8501,1.1875
4.8511,1.1912
4.8520,1.1912
4.8530,1.1912
4.8539,1.1875
4.8549,1.1875
4.8559,1.1949
4.8568,1.1912
4.8578,1.1949
4.8588,1.1912
4.8598,1.1912
4.8608,1.1912
4.8617,1.1875
4.8627,1.1875
4.8637,1.1912
4.8647,1.1949
4.8657,1.1912
4.8667,1.1912
4.8677,1.1912
4.8687,1.1912
4.8697,1.1875
4.8707,1.1912
4.8716,1.1912
4.8725,1.1912
4.8734,1.1912
4.8743,1.1912
4.8753,1.1875
4.8763,1.1949
4.8774,1.1912
4.8784,1.1912
4.8794,1.1875
4.8804,1.1912
4.8814,1.1912
4.8824,1.1912
4.8833,1.1912
4.8843,1.1912
4.8853,1.1912
4.8863,1.1875
4.8873,1.1912
4.8883,1.1875
4.8893,1.1949
4.8903,1.1912
4.8912,1.1875
4.8921,1.1949
4.8931,1.1949
4.8941,1.1949
4.8950,1.1912
4.8960,1.1912
4.8970,1.1912
4.8979,1.1912
4.8989,1.1875
4.8999,1.1875
4.9009,1.1949
4.9019,1.1912
4.9029,1.1949
4.9039,1.1912
4.9049,1.1912
4.9059,1.1912
4.9069,1.1912
4.9079,1.1949
4.9089,1.1912
4.9099,1.1912
4.9109,1.1912
4.9119,1.1875
4.9130,1.1875
4.9140,1.1875
4.9151,1.1912
4.9160,1.1912
4.9170,1.1912
4.9180,1.1912
4.9190,1.1949
4.9200,1.1875
4.9209,1.1912
4.9218,1.1912
4.9227,1.1912
4.9236,1.1912
4.9245,1.1875
4.9254,1.1912
4.9264,1.1912
4.9273,1.1912
4.9283,1.1912
4.9293,1.1875
4.9303,1.1912
4.9313,1.1949
4.9323,1.1912
4.9333,1.1912
4.9342,1.1912
4.9351,1.1912
4.9360,1.1949
4.9370,1.1875
4.9379,1.1912
4.9389,1.1912
4.9399,1.1875
4.9409,1.1912
4.9419,1.1912
4.9429,1.1912
4.9438,1.1949
4.9448,1.1912
4.9458,1.1912
4.9468,1.1875
