Время[с],Напряжение[В]
10.9616,0.9055
10.9629,0.9018
10.9642,0.9055
10.9655,0.9018
10.9669,0.9055
10.9683,0.9055
10.9696,0.8980
10.9708,0.9055
10.9721,0.9055
10.9736,0.9055
10.9751,0.9018
10.9765,0.9018
10.9780,0.8943
10.9792,0.8980
10.9804,0.9018
10.9821,0.9018
10.9838,0.9055
10.9851,0.9055
10.9864,0.8980
10.9876,0.9055
10.9888,0.8980
10.9900,0.9018
10.9912,0.9055
10.9925,0.9055
10.9937,0.9018
10.9950,0.9055
10.9962,0.9055
10.9974,0.8980
10.9987,0.9018
11.0000,0.9018
11.0014,0.9018
11.0027,0.9018
11.0040,0.9018
11.0052,0.9018
11.0067,0.9018
11.0080,0.9018
11.0092,0.8980
11.0105,0.9018
11.0117,0.8980
11.0130,0.8980
11.0142,0.8980
11.0156,0.9018
11.0177,0.9018
11.0190,0.9018
11.0203,0.8980
11.0221,0.8980
11.0235,0.8980
11.0248,0.9018
11.0260,0.8980
11.0273,0.8980
11.0291,0.8980
11.0303,0.8980
11.0316,0.8980
11.0358,0.9018
11.0370,0.9018
11.0382,0.8980
11.0394,0.8980
11.0405,0.8943
11.0418,0.9018
11.0430,0.8980
11.0443,0.9018
11.0455,0.8943
11.0470,0.9018
11.0482,0.9018
11.0494,0.8980
11.0507,0.8943
11.0520,0.8980
11.0534,0.9018
11.0550,0.8980
11.0565,0.8980
11.0577,0.8980
11.0590,0.8943
11.0602,0.9018
11.0614,0.9018
11.0625,0.8943
11.0637,0.9018
11.0649,0.8943
11.0661,0.8980
11.0673,0.9018
11.0684,0.8980
11.0696,0.8980
11.0712,0.8980
11.0724,0.8980
11.0736,0.9018
11.0748,0.8980
11.0760,0.8980
11.0772,0.8980
11.0784,0.8906
11.0795,0.8943
11.0807,0.8980
11.0818,0.8980
11.0830,0.8943
11.0842,0.8980
11.0854,0.8980
11.0867,0.8980
11.0879,0.8980
11.0892,0.8943
11.0904,0.8943
11.0916,0.8980
11.0929,0.8980
11.0941,0.8980
11.0953,0.8943
11.0967,0.8980
11.0979,0.8980
11.0992,0.8943
11.1005,0.8943
11.1017,0.8980
11.1029,0.8980
11.1042,0.8906
11.1065,0.8943
11.1077,0.8943
11.1089,0.8943
11.1101,0.8906
11.1113,0.8943
11.1125,0.8943
11.1137,0.8943
11.1148,0.8943
11.1160,0.8980
11.1178,0.8980
11.1190,0.8906
11.1205,0.8943
11.1237,0.8943
11.1249,0.8980
11.1261,0.8943
11.1273,0.8943
11.1284,0.8943
11.1297,0.8980
11.1308,0.8943
11.1320,0.8980
11.1331,0.8943
11.1343,0.8943
11.1357,0.8943
11.1371,0.8980
11.1384,0.8906
11.1401,0.8980
11.1413,0.8943
11.1426,0.8980
11.1452,0.8943
11.1477,0.8906
11.1489,0.8943
11.1501,0.8943
11.1513,0.8943
11.1524,0.8906
11.1536,0.8980
11.1547,0.8906
11.1560,0.8943
11.1572,0.8943
11.1584,0.8943
11.1596,0.8906
11.1610,0.8943
11.1657,0.8906
11.1669,0.8943
11.1681,0.8906
11.1693,0.8943
11.1704,0.8943
11.1716,0.8943
11.1728,0.8943
11.1740,0.8980
11.1751,0.8906
11.1764,0.8943
11.1776,0.8980
11.1788,0.8943
11.1799,0.8906
11.1811,0.8906
11.1823,0.8943
11.1835,0.8943
11.1846,0.8943
11.1858,0.8906
11.1870,0.8943
11.1881,0.8943
11.1893,0.8943
11.1904,0.8943
11.1916,0.8906
11.1927,0.8943
11.1939,0.8943
11.1950,0.8943
11.1965,0.8943
11.1980,0.8943
11.1993,0.8943
11.2006,0.8906
11.2020,0.8943
11.2033,0.8943
11.2046,0.8943
11.2059,0.8980
11.2072,0.8906
11.2088,0.8906
11.2101,0.8943
11.2114,0.8980
11.2126,0.8906
11.2138,0.8943
11.2150,0.8906
11.2163,0.8943
11.2175,0.8906
11.2188,0.8943
11.2200,0.8943
11.2212,0.8906
11.2224,0.8943
11.2236,0.8906
11.2248,0.8869
11.2261,0.8943
11.2272,0.8943
11.2284,0.8943
11.2296,0.8943
11.2307,0.8906
11.2319,0.8906
11.2330,0.8943
11.2341,0.8906
11.2353,0.8906
11.2365,0.8943
11.2377,0.8943
11.2388,0.8906
11.2401,0.8943
11.2413,0.8906
11.2426,0.8943
11.2440,0.8943
11.2454,0.8906
11.2469,0.8943
11.2482,0.8943
11.2496,0.8943
11.2508,0.8943
11.2519,0.8906
11.2530,0.8906
11.2541,0.8943
11.2553,0.8869
11.2565,0.8943
11.2577,0.8906
11.2589,0.8943
11.2600,0.8943
11.2612,0.8906
11.2624,0.8980
11.2635,0.8980
11.2647,0.8906
11.2659,0.8906
11.2671,0.8906
11.2682,0.8943
11.2693,0.8943
11.2705,0.8906
11.2716,0.8943
11.2728,0.8943
11.2738,0.8906
11.2749,0.8906
11.2767,0.8943
11.2786,0.8906
11.2798,0.8943
11.2813,0.8906
11.2827,0.8906
11.2840,0.8943
11.2852,0.8943
11.2865,0.8906
11.2877,0.8980
11.2889,0.8943
11.2900,0.8906
11.2913,0.8906
11.2924,0.8943
11.2936,0.8943
11.2948,0.8943
11.2962,0.8943
11.2975,0.8943
11.2988,0.8943
11.3001,0.8943
11.3016,0.8906
11.3028,0.8906
11.3041,0.8906
11.3054,0.8906
11.3067,0.8943
11.3079,0.8943
11.3091,0.8906
11.3103,0.8943
11.3115,0.8943
11.3127,0.8943
11.3139,0.8906
11.3153,0.8906
11.3169,0.8943
11.3181,0.8943
11.3193,0.8906
11.3206,0.8906
11.3220,0.8943
11.3255,0.8906
11.3283,0.8906
11.3295,0.8869
11.3308,0.8906
11.3320,0.8906
11.3332,0.8906
11.3344,0.8869
11.3357,0.8906
11.3369,0.8906
11.3382,0.8943
11.3394,0.8906
11.3406,0.8943
11.3418,0.8869
11.3430,0.8906
11.3443,0.8943
11.3455,0.8906
11.3468,0.8869
11.3479,0.8906
11.3491,0.8943
11.3502,0.8906
11.3514,0.8906
11.3525,0.8906
11.3537,0.8869
11.3549,0.8906
11.3560,0.8943
11.3572,0.8869
11.3584,0.8906
11.3600,0.8906
11.3613,0.8869
11.3625,0.8906
11.3638,0.8943
11.3651,0.8906
11.3665,0.8906
11.3677,0.8906
11.3690,0.8906
11.3702,0.8906
11.3714,0.8869
11.3726,0.8906
11.3739,0.8906
11.3751,0.8906
11.3764,0.8906
11.3776,0.8906
11.3788,0.8906
11.3801,0.8906
11.3813,0.8869
11.3825,0.8869
11.3838,0.8869
11.3850,0.8943
11.3864,0.8906
11.3879,0.8906
11.3892,0.8869
11.3904,0.8906
11.3916,0.8906
11.3928,0.8869
11.3940,0.8869
11.3951,0.8906
11.3963,0.8906
11.3975,0.8906
11.3987,0.8906
11.3998,0.8869
11.4010,0.8906
11.4058,0.8832
11.4070,0.8906
11.4082,0.8869
11.4095,0.8906
11.4106,0.8906
11.4119,0.8906
11.4131,0.8906
11.4142,0.8943
11.4154,0.8869
11.4167,0.8906
11.4179,0.8869
11.4191,0.8906
11.4203,0.8869
11.4215,0.8832
11.4227,0.8906
11.4239,0.8906
11.4251,0.8906
11.4263,0.8869
11.4275,0.8869
11.4287,0.8869
11.4299,0.8869
11.4310,0.8906
11.4322,0.8906
11.4335,0.8869
11.4346,0.8869
11.4358,0.8906
11.4370,0.8906
11.4382,0.8869
11.4393,0.8832
11.4404,0.8832
11.4417,0.8906
11.4432,0.8869
11.4446,0.8906
11.4458,0.8906
11.4471,0.8906
11.4485,0.8906
11.4499,0.8906
11.4513,0.8832
11.4529,0.8906
11.4543,0.8869
11.4556,0.8869
11.4569,0.8832
11.4581,0.8906
11.4594,0.8832
11.4606,0.8906
11.4619,0.8869
11.4729,0.8869
11.4753,0.8906
11.4769,0.8906
11.4782,0.8869
11.4793,0.8869
11.4805,0.8869
11.4817,0.8869
11.4829,0.8906
11.4841,0.8832
11.4854,0.8869
11.4867,0.8869
11.4880,0.8869
11.4892,0.8832
11.4904,0.8906
11.4916,0.8906
11.4928,0.8869
11.4941,0.8869
11.4953,0.8906
11.4967,0.8869
11.4981,0.8906
11.4996,0.8869
11.5011,0.8832
11.5024,0.8906
11.5036,0.8869
11.5048,0.8869
11.5111,0.8869
11.5122,0.8869
11.5133,0.8869
11.5144,0.8832
11.5156,0.8869
11.5168,0.8869
11.5179,0.8869
11.5191,0.8869
11.5202,0.8832
11.5215,0.8869
11.5227,0.8906
11.5239,0.8869
11.5251,0.8869
11.5264,0.8869
11.5276,0.8832
11.5288,0.8906
11.5300,0.8832
11.5312,0.8869
11.5324,0.8832
11.5336,0.8906
11.5348,0.8906
11.5360,0.8869
11.5372,0.8869
11.5384,0.8832
11.5396,0.8869
11.5408,0.8869
11.5420,0.8869
11.5432,0.8869
11.5444,0.8832
11.5457,0.8869
11.5468,0.8869
11.5480,0.8869
11.5491,0.8869
11.5503,0.8869
11.5514,0.8832
11.5525,0.8869
11.5535,0.8832
11.5546,0.8869
11.5559,0.8869
11.5571,0.8832
11.5583,0.8795
11.5596,0.8832
11.5608,0.8869
11.5621,0.8869
11.5636,0.8869
11.5650,0.8906
11.5662,0.8869
11.5675,0.8832
11.5688,0.8869
11.5703,0.8869
11.5716,0.8869
11.5728,0.8869
11.5741,0.8869
11.5755,0.8869
11.5809,0.8832
11.5824,0.8869
11.5836,0.8869
11.5849,0.8869
11.5862,0.8906
11.5874,0.8869
11.5886,0.8832
11.5898,0.8832
11.5910,0.8869
11.5922,0.8832
11.5934,0.8832
11.5946,0.8869
11.5958,0.8869
11.5969,0.8869
11.5981,0.8869
11.5993,0.8869
11.6004,0.8832
11.6017,0.8869
11.6031,0.8869
11.6046,0.8869
11.6059,0.8869
11.6072,0.8869
11.6084,0.8832
11.6097,0.8869
11.6110,0.8869
11.6123,0.8869
11.6136,0.8869
11.6185,0.8832
11.6197,0.8832
11.6209,0.8869
11.6221,0.8832
11.6233,0.8869
11.6245,0.8832
11.6258,0.8869
11.6269,0.8832
11.6282,0.8832
11.6293,0.8832
11.6305,0.8869
11.6316,0.8795
11.6328,0.8869
11.6339,0.8869
11.6351,0.8832
11.6363,0.8795
11.6374,0.8869
11.6386,0.8869
11.6397,0.8869
11.6409,0.8832
11.6421,0.8869
11.6433,0.8869
11.6445,0.8832
11.6458,0.8869
11.6470,0.8869
11.6482,0.8832
11.6495,0.8832
11.6507,0.8869
11.6519,0.8869
11.6531,0.8832
11.6544,0.8869
11.6556,0.8795
11.6569,0.8869
11.6582,0.8832
11.6594,0.8832
11.6606,0.8869
11.6619,0.8869
11.6633,0.8832
11.6647,0.8869
11.6660,0.8832
11.6673,0.8795
11.6687,0.8832
11.6701,0.8832
11.6715,0.8832
11.6727,0.8832
11.6740,0.8832
11.6754,0.8832
11.6787,0.8869
11.6806,0.8832
11.6820,0.8832
11.6833,0.8869
11.6845,0.8869
11.6858,0.8869
11.6870,0.8869
11.6883,0.8869
11.6896,0.8795
11.6908,0.8832
11.6921,0.8869
11.6933,0.8832
11.6946,0.8832
11.6958,0.8869
11.6970,0.8832
11.6984,0.8795
11.6997,0.8869
11.7012,0.8832
11.7027,0.8832
11.7040,0.8832
11.7053,0.8832
11.7066,0.8832
11.7077,0.8869
11.7089,0.8869
11.7101,0.8869
11.7114,0.8832
11.7126,0.8795
11.7138,0.8832
11.7149,0.8832
11.7162,0.8795
11.7174,0.8795
11.7185,0.8832
11.7196,0.8832
11.7207,0.8869
11.7219,0.8832
11.7231,0.8832
11.7243,0.8795
11.7255,0.8869
11.7268,0.8795
11.7280,0.8869
11.7292,0.8832
11.7304,0.8795
11.7317,0.8832
11.7329,0.8832
11.7341,0.8832
11.7353,0.8795
11.7366,0.8832
11.7378,0.8869
11.7390,0.8832
11.7402,0.8832
11.7414,0.8832
11.7426,0.8795
11.7438,0.8795
11.7450,0.8832
11.7463,0.8832
11.7475,0.8758
11.7487,0.8832
11.7498,0.8795
11.7511,0.8832
11.7522,0.8795
11.7534,0.8832
11.7546,0.8832
11.7558,0.8758
11.7569,0.8832
11.7581,0.8795
11.7592,0.8832
11.7604,0.8869
11.7616,0.8832
11.7630,0.8869
11.7645,0.8795
11.7659,0.8832
11.7672,0.8832
11.7684,0.8832
11.7697,0.8832
11.7712,0.8832
11.7725,0.8795
11.7737,0.8795
11.7750,0.8832
11.7763,0.8869
11.7805,0.8869
11.7819,0.8869
11.7831,0.8869
11.7843,0.8795
11.7855,0.8869
11.7868,0.8832
11.7879,0.8869
11.7891,0.8869
11.7904,0.8869
11.7916,0.8832
11.7928,0.8869
11.7940,0.8832
11.7952,0.8832
11.7964,0.8869
11.7977,0.8906
11.7988,0.8869
11.8001,0.8869
11.8013,0.8869
11.8025,0.8906
11.8038,0.8832
11.8051,0.8906
11.8065,0.8906
11.8079,0.8906
11.8094,0.8943
11.8107,0.8906
11.8119,0.8943
11.8132,0.8943
11.8145,0.8906
11.8158,0.8943
11.8210,0.8906
11.8221,0.8943
11.8233,0.8980
11.8246,0.8943
11.8258,0.8906
11.8270,0.8980
11.8281,0.8943
11.8293,0.8980
11.8305,0.8980
11.8316,0.8980
11.8328,0.8943
11.8340,0.8943
11.8352,0.8980
11.8364,0.8980
11.8376,0.8980
11.8388,0.8980
11.8399,0.8906
11.8411,0.8980
11.8424,0.9018
11.8437,0.9018
11.8449,0.8980
11.8462,0.8943
11.8475,0.8980
11.8488,0.8980
11.8500,0.8980
11.8513,0.8943
11.8525,0.9018
11.8537,0.8980
11.8549,0.9018
11.8561,0.9018
11.8573,0.9018
11.8585,0.9018
11.8597,0.8980
11.8610,0.9018
11.8622,0.9018
11.8634,0.9018
11.8647,0.9018
11.8661,0.9018
11.8674,0.9018
11.8687,0.9018
11.8699,0.9018
11.8711,0.8980
11.8723,0.8980
11.8735,0.9055
11.8747,0.9018
11.8759,0.9018
11.8771,0.9018
11.8784,0.9018
11.8798,0.9018
11.8812,0.9018
11.8825,0.9018
11.8838,0.9055
11.8852,0.8980
11.8889,0.9018
11.8915,0.9055
11.8929,0.9018
11.8942,0.9018
11.8954,0.9018
11.8967,0.9018
11.8980,0.9018
11.8992,0.8980
11.9005,0.9018
11.9017,0.8980
11.9030,0.8980
11.9043,0.9018
11.9055,0.9018
11.9068,0.8943
11.9080,0.9018
11.9092,0.8980
11.9104,0.8980
11.9116,0.9018
11.9128,0.8980
11.9140,0.9018
11.9152,0.9018
11.9165,0.9018
11.9178,0.8980
11.9190,0.8980
11.9204,0.8980
11.9217,0.8980
11.9230,0.8980
11.9244,0.9018
11.9257,0.8980
11.9270,0.8980
11.9283,0.8980
11.9296,0.8980
11.9309,0.8980
11.9321,0.8980
11.9334,0.8943
11.9347,0.8943
11.9359,0.8980
11.9408,0.8980
11.9421,0.8943
11.9433,0.8943
11.9444,0.8943
11.9455,0.8906
11.9468,0.8980
11.9479,0.8943
11.9491,0.8980
11.9502,0.8943
11.9514,0.8980
11.9525,0.8980
11.9537,0.8943
11.9549,0.8943
11.9561,0.8943
11.9572,0.8906
11.9584,0.8943
11.9596,0.8943
11.9609,0.8943
11.9621,0.8943
11.9633,0.8980
11.9646,0.8906
11.9658,0.8943
11.9670,0.8943
11.9682,0.8943
11.9695,0.8943
11.9708,0.8943
11.9719,0.8906
11.9732,0.8906
11.9744,0.8906
11.9757,0.8906
11.9769,0.8869
11.9781,0.8906
11.9793,0.8869
11.9805,0.8943
11.9819,0.8906
11.9834,0.8943
11.9847,0.8906
11.9859,0.8906
11.9871,0.8906
11.9883,0.8906
11.9896,0.8906
11.9907,0.8869
11.9919,0.8906
11.9932,0.8869
11.9944,0.8869
12.0000,0.8832
12.0012,0.8869
12.0026,0.8832
12.0125,0.8869
12.0140,0.8869
12.0154,0.8832
12.0169,0.8832
12.0181,0.8832
12.0194,0.8832
12.0207,0.8832
12.0219,0.8832
12.0231,0.8869
12.0244,0.8832
12.0257,0.8832
12.0270,0.8869
12.0282,0.8869
12.0296,0.8832
12.0311,0.8832
12.0325,0.8869
12.0338,0.8869
12.0351,0.8832
12.0364,0.8869
12.0377,0.8832
12.0389,0.8832
12.0401,0.8832
12.0413,0.8832
12.0426,0.8869
12.0438,0.8832
12.0450,0.8869
12.0462,0.8832
12.0474,0.8832
12.0485,0.8795
12.0497,0.8869
12.0509,0.8795
12.0520,0.8832
12.0532,0.8795
12.0543,0.8832
12.0554,0.8869
12.0566,0.8795
12.0577,0.8869
12.0589,0.8795
12.0600,0.8869
12.0612,0.8832
12.0623,0.8795
12.0635,0.8832
12.0648,0.8869
12.0660,0.8832
12.0672,0.8795
12.0684,0.8795
12.0696,0.8795
12.0707,0.8832
12.0719,0.8795
12.0731,0.8832
12.0743,0.8795
12.0755,0.8795
12.0768,0.8795
12.0780,0.8869
12.0793,0.8869
12.0804,0.8758
12.0816,0.8832
12.0828,0.8832
12.0840,0.8795
12.0853,0.8795
12.0866,0.8832
12.0880,0.8795
12.0894,0.8795
12.0907,0.8832
12.0920,0.8795
12.0933,0.8832
12.0945,0.8795
12.0957,0.8832
12.0970,0.8832
12.0983,0.8795
12.0996,0.8795
12.1010,0.8795
12.1024,0.8832
12.1038,0.8832
12.1052,0.8832
12.1066,0.8832
12.1079,0.8832
12.1091,0.8832
12.1103,0.8869
12.1115,0.8832
12.1127,0.8832
12.1140,0.8832
12.1152,0.8832
12.1166,0.8832
12.1181,0.8832
12.1197,0.8832
12.1212,0.8869
12.1225,0.8832
12.1238,0.8832
12.1251,0.8832
12.1267,0.8795
12.1282,0.8832
12.1295,0.8832
12.1308,0.8869
12.1324,0.8869
12.1335,0.8832
12.1346,0.8832
12.1358,0.8832
12.1369,0.8869
12.1382,0.8832
12.1401,0.8869
12.1413,0.8869
12.1425,0.8795
12.1437,0.8869
12.1449,0.8832
12.1461,0.8832
12.1472,0.8869
12.1483,0.8869
12.1495,0.8869
12.1506,0.8795
12.1518,0.8869
12.1530,0.8869
12.1541,0.8832
12.1553,0.8869
12.1566,0.8832
12.1577,0.8832
12.1589,0.8869
12.1601,0.8869
12.1613,0.8832
12.1626,0.8832
12.1638,0.8832
12.1650,0.8832
12.1662,0.8795
12.1675,0.8869
12.1687,0.8869
12.1699,0.8832
12.1711,0.8832
12.1723,0.8832
12.1736,0.8832
12.1749,0.8832
12.1765,0.8869
12.1778,0.8832
12.1791,0.8869
12.1804,0.8832
12.1819,0.8832
12.1834,0.8832
12.1847,0.8832
12.1860,0.8869
12.1874,0.8869
12.1888,0.8832
12.1904,0.8832
12.1920,0.8869
12.1936,0.8869
12.1948,0.8832
12.1960,0.8832
12.1973,0.8869
12.1986,0.8869
12.1998,0.8832
12.2011,0.8832
12.2023,0.8832
12.2036,0.8832
12.2048,0.8795
12.2061,0.8795
12.2074,0.8832
12.2087,0.8795
12.2100,0.8832
12.2113,0.8832
12.2125,0.8869
12.2138,0.8832
12.2151,0.8832
12.2165,0.8795
12.2177,0.8832
12.2190,0.8795
12.2203,0.8795
12.2216,0.8832
12.2228,0.8832
12.2241,0.8832
12.2253,0.8795
12.2266,0.8795
12.2279,0.8795
12.2291,0.8795
12.2304,0.8795
12.2316,0.8832
12.2329,0.8795
12.2342,0.8795
12.2357,0.8832
12.2372,0.8832
12.2388,0.8795
12.2401,0.8795
12.2413,0.8795
12.2431,0.8832
12.2442,0.8795
12.2454,0.8795
12.2465,0.8795
12.2477,0.8795
12.2499,0.8832
12.2520,0.8832
12.2532,0.8795
12.2545,0.8795
12.2557,0.8758
12.2568,0.8832
12.2580,0.8758
12.2592,0.8795
12.2605,0.8795
12.2617,0.8832
12.2629,0.8832
12.2641,0.8832
12.2654,0.8795
12.2667,0.8795
12.2679,0.8795
12.2692,0.8758
12.2704,0.8795
12.2715,0.8795
12.2728,0.8758
12.2741,0.8832
12.2753,0.8758
12.2765,0.8795
12.2777,0.8795
12.2788,0.8832
12.2801,0.8795
12.2813,0.8795
12.2827,0.8795
12.2841,0.8795
12.2855,0.8795
12.2869,0.8795
12.2882,0.8758
12.2897,0.8795
12.2911,0.8795
12.2924,0.8795
12.2937,0.8795
12.2951,0.8795
12.2968,0.8758
12.2985,0.8795
12.2997,0.8795
12.3015,0.8758
12.3030,0.8795
12.3044,0.8795
12.3057,0.8758
12.3070,0.8758
12.3083,0.8795
12.3095,0.8758
12.3108,0.8795
12.3120,0.8758
12.3133,0.8758
12.3146,0.8795
12.3158,0.8795
12.3171,0.8795
12.3183,0.8758
12.3196,0.8758
12.3208,0.8795
12.3220,0.8758
12.3232,0.8758
12.3244,0.8721
12.3257,0.8758
12.3269,0.8721
12.3281,0.8795
12.3293,0.8795
12.3305,0.8758
12.3318,0.8758
12.3332,0.8758
12.3347,0.8721
12.3360,0.8795
12.3372,0.8758
12.3384,0.8758
12.3397,0.8758
12.3409,0.8758
12.3421,0.8758
12.3434,0.8758
12.3450,0.8758
12.3462,0.8795
12.3473,0.8721
12.3485,0.8721
12.3496,0.8795
12.3508,0.8721
12.3522,0.8758
12.3542,0.8721
12.3559,0.8758
12.3571,0.8758
12.3584,0.8758
12.3596,0.8758
12.3607,0.8758
12.3619,0.8758
12.3632,0.8758
12.3645,0.8758
12.3657,0.8758
12.3669,0.8721
12.3682,0.8795
12.3693,0.8758
12.3705,0.8721
12.3717,0.8758
12.3730,0.8721
12.3742,0.8795
12.3755,0.8721
12.3768,0.8758
12.3780,0.8758
12.3792,0.8758
12.3804,0.8758
12.3817,0.8758
12.3830,0.8758
12.3843,0.8795
12.3855,0.8758
12.3868,0.8795
12.3882,0.8758
12.3896,0.8758
12.3910,0.8721
12.3923,0.8758
12.3936,0.8684
12.3949,0.8758
12.3963,0.8721
12.3980,0.8758
12.3994,0.8721
12.4009,0.8758
12.4023,0.8758
12.4036,0.8758
12.4049,0.8758
12.4062,0.8758
12.4075,0.8758
12.4088,0.8758
12.4101,0.8758
12.4114,0.8684
12.4127,0.8758
12.4142,0.8758
12.4155,0.8758
12.4170,0.8758
12.4183,0.8758
12.4197,0.8721
12.4212,0.8758
12.4230,0.8758
12.4248,0.8758
12.4261,0.8758
12.4274,0.8758
12.4286,0.8684
12.4299,0.8758
12.4313,0.8721
12.4325,0.8721
12.4338,0.8758
12.4351,0.8721
12.4368,0.8684
12.4386,0.8758
12.4400,0.8758
12.4413,0.8721
12.4425,0.8721
12.4439,0.8758
12.4453,0.8721
12.4466,0.8721
12.4479,0.8684
12.4491,0.8721
12.4504,0.8721
12.4516,0.8758
12.4529,0.8721
12.4541,0.8758
12.4554,0.8758
12.4567,0.8758
12.4580,0.8721
12.4592,0.8721
12.4606,0.8721
12.4619,0.8758
12.4631,0.8758
12.4644,0.8721
12.4657,0.8758
12.4671,0.8721
12.4684,0.8758
12.4697,0.8721
12.4710,0.8721
12.4723,0.8758
12.4736,0.8758
12.4751,0.8758
12.4765,0.8721
12.4778,0.8721
12.4791,0.8721
12.4804,0.8721
12.4817,0.8721
12.4831,0.8758
12.4845,0.8721
12.4858,0.8721
12.4870,0.8721
12.4882,0.8721
12.4894,0.8721
12.4905,0.8721
12.4917,0.8758
12.4929,0.8721
12.4942,0.8721
12.4954,0.8721
12.4967,0.8684
12.4980,0.8721
12.4993,0.8721
12.5005,0.8721
12.5018,0.8721
12.5030,0.8758
12.5042,0.8721
12.5055,0.8758
12.5068,0.8758
12.5080,0.8721
12.5093,0.8721
12.5105,0.8721
12.5118,0.8721
12.5131,0.8721
12.5143,0.8721
12.5156,0.8721
12.5169,0.8721
12.5181,0.8758
12.5194,0.8758
12.5206,0.8721
12.5219,0.8758
12.5232,0.8684
12.5245,0.8721
12.5257,0.8758
12.5270,0.8721
12.5283,0.8721
12.5296,0.8721
12.5308,0.8721
12.5321,0.8721
12.5334,0.8721
12.5346,0.8721
12.5359,0.8684
12.5371,0.8721
12.5384,0.8721
12.5397,0.8721
12.5410,0.8758
12.5423,0.8721
12.5435,0.8721
12.5448,0.8721
12.5463,0.8721
12.5475,0.8721
12.5488,0.8721
12.5501,0.8721
12.5514,0.8721
12.5528,0.8721
12.5546,0.8721
12.5559,0.8721
12.5572,0.8721
12.5587,0.8684
12.5604,0.8721
12.5622,0.8684
12.5635,0.8721
12.5652,0.8684
12.5667,0.8684
12.5680,0.8758
12.5693,0.8758
12.5707,0.8721
12.5721,0.8721
12.5734,0.8721
12.5747,0.8721
12.5760,0.8684
12.5773,0.8721
12.5787,0.8721
12.5800,0.8758
12.5813,0.8758
12.5826,0.8721
12.5839,0.8721
12.5852,0.8684
12.5865,0.8684
12.5878,0.8684
12.5891,0.8684
12.5903,0.8721
12.5916,0.8758
12.5929,0.8721
12.5943,0.8721
12.5956,0.8721
12.5970,0.8721
12.5983,0.8721
12.5996,0.8721
12.6009,0.8721
12.6022,0.8721
12.6035,0.8721
12.6048,0.8721
12.6061,0.8684
12.6074,0.8721
12.6087,0.8684
12.6100,0.8721
12.6113,0.8721
12.6126,0.8684
12.6139,0.8721
12.6152,0.8721
12.6166,0.8646
12.6179,0.8684
12.6192,0.8758
12.6205,0.8721
12.6218,0.8684
12.6231,0.8721
12.6244,0.8646
12.6257,0.8684
12.6270,0.8721
12.6283,0.8684
12.6296,0.8721
12.6309,0.8684
12.6323,0.8721
12.6336,0.8721
12.6348,0.8721
12.6360,0.8721
12.6373,0.8684
12.6385,0.8684
12.6398,0.8684
12.6411,0.8684
12.6423,0.8646
12.6436,0.8684
12.6449,0.8721
12.6462,0.8684
12.6475,0.8684
12.6487,0.8721
12.6500,0.8721
12.6513,0.8721
12.6526,0.8684
12.6538,0.8684
12.6551,0.8684
12.6565,0.8684
12.6577,0.8646
12.6590,0.8684
12.6603,0.8721
12.6616,0.8684
12.6629,0.8684
12.6643,0.8646
12.6656,0.8646
12.6669,0.8684
12.6681,0.8721
12.6694,0.8684
12.6706,0.8684
12.6719,0.8646
12.6731,0.8646
12.6743,0.8684
12.6755,0.8721
12.6768,0.8684
12.6780,0.8684
12.6793,0.8684
12.6805,0.8684
12.6817,0.8684
12.6830,0.8721
12.6843,0.8646
12.6855,0.8684
12.6868,0.8721
12.6880,0.8721
12.6893,0.8721
12.6905,0.8684
12.6917,0.8684
12.6930,0.8721
12.6942,0.8721
12.6955,0.8684
12.6968,0.8684
12.6981,0.8684
12.6993,0.8721
12.7006,0.8684
12.7018,0.8684
12.7031,0.8721
12.7043,0.8684
12.7056,0.8684
12.7069,0.8684
12.7081,0.8684
12.7094,0.8684
12.7107,0.8684
12.7120,0.8684
12.7132,0.8721
12.7145,0.8684
12.7158,0.8684
12.7170,0.8684
12.7183,0.8721
12.7195,0.8684
12.7208,0.8684
12.7220,0.8684
12.7233,0.8684
12.7246,0.8721
12.7262,0.8646
12.7275,0.8684
12.7289,0.8646
12.7303,0.8646
12.7321,0.8646
12.7336,0.8646
12.7350,0.8684
12.7364,0.8684
12.7381,0.8684
12.7399,0.8721
12.7412,0.8646
12.7428,0.8684
12.7443,0.8684
12.7456,0.8684
12.7469,0.8721
12.7482,0.8684
12.7495,0.8684
12.7508,0.8684
12.7521,0.8684
12.7534,0.8684
12.7547,0.8646
12.7560,0.8646
12.7573,0.8684
12.7586,0.8646
12.7599,0.8684
12.7613,0.8684
12.7626,0.8684
12.7639,0.8684
12.7653,0.8646
12.7667,0.8721
12.7680,0.8646
12.7694,0.8684
12.7707,0.8684
12.7721,0.8684
12.7734,0.8684
12.7746,0.8684
12.7759,0.8684
12.7772,0.8684
12.7785,0.8721
12.7797,0.8684
12.7810,0.8684
12.7822,0.8684
12.7835,0.8684
12.7848,0.8684
12.7861,0.8684
12.7874,0.8684
12.7887,0.8646
12.7900,0.8646
12.7913,0.8684
12.7926,0.8721
12.7940,0.8684
12.7953,0.8721
12.7967,0.8684
12.7980,0.8684
12.7993,0.8684
12.8007,0.8684
12.8020,0.8646
12.8034,0.8684
12.8047,0.8646
12.8060,0.8684
12.8073,0.8609
12.8087,0.8646
12.8100,0.8684
12.8112,0.8684
12.8125,0.8684
